league,season,team,player,nation,pos,age,born,tm_position,position_family,minutes,matches_played,starts,goals_p90,assists_p90,goals_assists_p90,non_penalty_goals_p90,np_goals_assists_p90,shots_p90,shots_on_target_p90,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,interceptions_p90,tackles_won_p90,fouls_committed_p90,fouls_drawn_p90,crosses_p90,offsides_p90,attacking_index,creativity_index,defensive_index,discipline_index,tm_matched_name,tm_match_score,market_value_eur
GER-Bundesliga,2425,Hoffenheim,Adam Hložek,CZE,"FW,MF",22.0,2002.0,Centre-Forward,Forward,1871.0,27.0,22.0,0.3848209513629075,0.1924104756814537,0.5772314270443614,0.3848209513629075,0.5772314270443614,2.838054516301443,1.202565473009086,42.3728813559322,0.135593220338983,0.32,0.19241047568145378,0.5291288081239979,0.7696419027258151,1.4430785676109033,0.9620523784072689,0.2886157135221807,1.996258685195083,0.4810261892036343,0.7215392838054516,0.6734366648850881,Adam Hlozek,100.0,18000000.0
GER-Bundesliga,2425,Freiburg,Lucas Höler,GER,"FW,MF",30.0,1994.0,Centre-Forward,Forward,1867.0,31.0,21.0,0.289234065345474,0.192822710230316,0.4820567755757901,0.289234065345474,0.4820567755757901,1.6871987145152652,0.9159078735940012,54.285714285714285,0.1714285714285714,0.3157894736842105,0.289234065345474,1.156936261381896,1.4943760042849492,1.4461703267273702,0.6748794858061061,0.38564542046063205,1.3256561328334227,0.3952865559721478,1.44617032672737,-0.048205677557578985,Lucas Höler,100.0,3000000.0
GER-Bundesliga,2425,Bochum,Ivan Ordets,UKR,DF,32.0,1992.0,Centre-Back,Centre-Back,1861.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.5319720580333155,0.0,0.0,0.0,,2.079527135948415,0.3868887694787749,1.063944116066631,0.9188608275120903,0.04836109618484686,0.09672219236969372,0.26598602901665774,0.014508328855454057,2.4664159054271897,-0.14508328855454067,Ivan Ordets,100.0,1000000.0
GER-Bundesliga,2425,Stuttgart,Ermedin Demirović,BIH,FW,26.0,1998.0,Centre-Forward,Forward,1855.0,34.0,20.0,0.7277628032345014,0.0485175202156334,0.7762803234501348,0.7277628032345014,0.7762803234501348,3.1536388140161726,1.4555256064690028,46.15384615384615,0.2307692307692307,0.5,0.04851752021563342,0.33962264150943394,1.1644204851752022,1.3099730458221024,0.14555256064690028,0.8733153638814016,2.3530997304582213,0.09218328840970348,0.3881401617250674,0.14555256064690014,Ermedin Demirovic,100.0,22000000.0
GER-Bundesliga,2425,St Pauli,Johannes Eggestein,GER,FW,26.0,1998.0,Centre-Forward,Forward,1853.0,27.0,22.0,0.1457096600107933,0.1942795466810577,0.339989206691851,0.0971397733405288,0.2914193200215866,1.7485159201295195,0.6314085267134377,36.111111111111114,0.0833333333333333,0.2307692307692307,0.0,0.19427954668105774,0.5828386400431732,0.5828386400431732,1.6999460334592553,0.6799784133837021,1.2142471667566108,0.7042633567188343,0.19427954668105774,0.0,Johannes Eggestein,100.0,2500000.0
GER-Bundesliga,2425,Holstein Kiel,Magnus Knudsen,NOR,MF,23.0,2001.0,Central Midfield,Central Midfield,1850.0,31.0,22.0,0.0,0.0486486486486486,0.0486486486486486,0.0,0.0486486486486486,0.5837837837837837,0.1945945945945945,33.333333333333336,0.0,0.0,0.48648648648648646,1.4594594594594594,1.3135135135135134,0.48648648648648646,0.3405405405405405,0.0,0.34054054054054045,0.15081081081081074,1.9459459459459458,-0.827027027027027,Magnus Knudsen,100.0,2500000.0
GER-Bundesliga,2425,Stuttgart,Enzo Millot,FRA,MF,22.0,2002.0,Attacking Midfield,Attacking Midfield,1843.0,29.0,22.0,0.2930005425935973,0.2441671188279978,0.5371676614215952,0.2930005425935973,0.5371676614215952,2.148670645686381,0.9278350515463918,43.18181818181818,0.1363636363636363,0.3157894736842105,0.6348345089527944,0.6348345089527944,1.220835594139989,1.806836679327184,2.002170374389582,0.14650027129679868,1.6115029842647857,0.8448182311448724,1.2696690179055887,0.5860010851871948,Enzo Millot,100.0,35000000.0
GER-Bundesliga,2425,Freiburg,Lukas Kübler,GER,DF,31.0,1992.0,Right-Back,Full-Back,1842.0,28.0,22.0,0.244299674267101,0.0488599348534201,0.2931596091205212,0.244299674267101,0.2931596091205212,0.8794788273615636,0.5374592833876222,61.111111111111114,0.2777777777777778,0.4545454545454545,2.3452768729641695,0.977198697068404,1.221498371335505,1.1237785016286646,1.465798045602606,0.048859934853420196,0.732899022801303,0.4885993485342019,3.3224755700325734,-0.09771986970684043,Lukas Kübler,100.0,1500000.0
GER-Bundesliga,2425,RB Leipzig,Lukas Klostermann,GER,DF,28.0,1996.0,Centre-Back,Centre-Back,1838.0,28.0,20.0,0.0489662676822633,0.0,0.0489662676822633,0.0489662676822633,0.0489662676822633,0.1958650707290533,0.0979325353645266,50.0,0.25,0.5,1.2241566920565834,0.6855277475516867,0.6365614798694234,0.34276387377584333,0.58759521218716,0.0,0.14689880304678996,0.176278563656148,1.9096844396082702,-0.29379760609358,Lukas Klostermann,100.0,8000000.0
GER-Bundesliga,2425,Stuttgart,Josha Vagnoman,GER,"DF,MF",23.0,2000.0,Right-Back,Full-Back,1834.0,26.0,19.0,0.0490730643402399,0.0490730643402399,0.0981461286804798,0.0490730643402399,0.0981461286804798,0.7360959651035988,0.3435114503816794,46.666666666666664,0.0666666666666666,0.1428571428571428,0.6870229007633588,0.6379498364231189,0.8833151581243185,0.9814612868047983,2.1592148309705563,0.0,0.46619411123227916,0.6968375136314068,1.3249727371864777,0.09814612868047978,Josha Vagnoman,100.0,10000000.0
GER-Bundesliga,2425,Heidenheim,Jonas Föhrenbach,GER,"DF,MF",28.0,1996.0,Left-Back,Full-Back,1832.0,27.0,22.0,0.0,0.0491266375545851,0.0491266375545851,0.0,0.0491266375545851,0.3930131004366812,0.0491266375545851,12.5,0.0,0.0,0.7368995633187774,1.1790393013100438,0.638646288209607,0.19650655021834063,2.8493449781659392,0.049126637554585156,0.2456331877729257,0.9039301310043669,1.9159388646288211,-0.4421397379912664,Jonas Föhrenbach,100.0,1500000.0
GER-Bundesliga,2425,Gladbach,Rocco Reitz,GER,MF,22.0,2002.0,Central Midfield,Central Midfield,1830.0,27.0,21.0,0.0983606557377049,0.0491803278688524,0.1475409836065573,0.0983606557377049,0.1475409836065573,1.1311475409836067,0.3442622950819672,30.434782608695652,0.0869565217391304,0.2857142857142857,2.655737704918033,1.180327868852459,0.9344262295081968,1.8688524590163935,1.1311475409836067,0.0,0.7131147540983607,0.3885245901639344,3.836065573770492,0.9344262295081968,Rocco Reitz,100.0,15000000.0
GER-Bundesliga,2425,St Pauli,Morgan Guilavogui,GUI,"FW,MF",26.0,1998.0,Right Winger,Winger,1807.0,25.0,21.0,0.2988378527946873,0.0996126175982291,0.3984504703929164,0.2988378527946873,0.3984504703929164,2.042058660763697,0.7470946319867182,36.58536585365854,0.1463414634146341,0.4,0.6474820143884892,0.9463198671831765,2.3408965135583837,1.6934144991698947,0.4980630879911455,0.54786939679026,1.4194798007747649,0.24903154399557276,1.5938018815716657,-0.647482014388489,Morgan Guilavogui,100.0,4000000.0
GER-Bundesliga,2425,Bayern Munich,Jamal Musiala,GER,MF,21.0,2003.0,Attacking Midfield,Attacking Midfield,1798.0,25.0,21.0,0.6006674082313682,0.100111234705228,0.7007786429365962,0.6006674082313682,0.7007786429365962,3.403781979977753,1.6017797552836486,47.05882352941177,0.1764705882352941,0.375,0.3503893214682981,1.0511679644048944,1.0011123470522802,2.753058954393771,0.40044493882091214,0.10011123470522804,2.402669632925473,0.2202447163515016,1.4015572858731924,1.7519466073414907,Jamal Musiala,100.0,140000000.0
GER-Bundesliga,2425,Augsburg,Elvis Rexhbeçaj,KVX,MF,26.0,1997.0,Central Midfield,Central Midfield,1785.0,27.0,22.0,0.0504201680672268,0.0504201680672268,0.1008403361344537,0.0504201680672268,0.1008403361344537,1.46218487394958,0.2521008403361344,17.24137931034483,0.0344827586206896,0.2,0.8067226890756303,0.957983193277311,0.6554621848739496,2.1176470588235294,3.5294117647058827,0.05042016806722689,0.8319327731092436,1.1092436974789914,1.7647058823529411,1.46218487394958,Elvis Rexhbecaj,100.0,3500000.0
GER-Bundesliga,2425,RB Leipzig,David Raum,GER,"MF,DF",26.0,1998.0,Left-Back,Full-Back,1783.0,22.0,21.0,0.0504767246214245,0.2523836231071228,0.3028603477285474,0.0504767246214245,0.3028603477285474,0.4542905215928211,0.2019068984856982,44.44444444444444,0.1111111111111111,0.25,0.5047672462142457,1.4133482893998879,1.160964666292765,0.5047672462142457,9.489624228827818,0.3028603477285474,0.5300056085249579,3.0992708917554683,1.9181155356141337,-0.6561974200785193,David Raum,100.0,20000000.0
GER-Bundesliga,2425,Bochum,Bernardo,BRA,DF,29.0,1995.0,Left-Back,Full-Back,1782.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.404040404040404,0.101010101010101,25.0,0.0,0.0,1.3131313131313131,1.3131313131313131,1.2121212121212122,0.5555555555555556,0.7575757575757576,0.0,0.202020202020202,0.22727272727272727,2.6262626262626263,-0.6565656565656566,Bernardo,100.0,5500000.0
GER-Bundesliga,2425,Dortmund,Jamie Gittens,ENG,MF,19.0,2004.0,Left Winger,Winger,1776.0,32.0,21.0,0.4054054054054054,0.152027027027027,0.5574324324324325,0.4054054054054054,0.5574324324324325,2.635135135135135,1.2162162162162162,46.15384615384615,0.1538461538461538,0.3333333333333333,0.5067567567567567,0.8614864864864864,1.2668918918918919,2.22972972972973,2.483108108108108,0.15202702702702703,1.875,0.8969594594594593,1.368243243243243,0.9628378378378379,Jamie Gittens,100.0,50000000.0
GER-Bundesliga,2425,Heidenheim,Paul Wanner,AUT,"MF,FW",18.0,2005.0,Central Midfield,Central Midfield,1771.0,29.0,20.0,0.1524562394127611,0.1016374929418407,0.2540937323546019,0.1016374929418407,0.2032749858836815,1.2704686617730097,0.3049124788255223,24.0,0.12,0.5,0.15245623941276115,1.4229249011857708,1.1688311688311688,0.9147374364765669,2.7442123094297006,0.050818746470920384,0.8893280632411067,0.9249011857707509,1.5753811405985318,-0.25409373235460186,Paul Wanner,100.0,18000000.0
GER-Bundesliga,2425,Wolfsburg,Patrick Wimmer,AUT,"MF,FW",23.0,2001.0,Right Winger,Winger,1770.0,29.0,22.0,0.1525423728813559,0.2033898305084745,0.3559322033898305,0.1525423728813559,0.3559322033898305,2.135593220338983,0.5084745762711864,23.80952380952381,0.0714285714285714,0.3,1.7288135593220337,1.6779661016949152,1.7796610169491525,2.0338983050847457,2.23728813559322,0.30508474576271183,1.423728813559322,0.8745762711864405,3.406779661016949,0.2542372881355932,Patrick Wimmer,100.0,15000000.0
GER-Bundesliga,2425,Bayern Munich,Dayot Upamecano,FRA,DF,25.0,1998.0,Centre-Back,Centre-Back,1759.0,20.0,20.0,0.1023308698123934,0.0,0.1023308698123934,0.1023308698123934,0.1023308698123934,0.6651506537805572,0.3069926094371802,46.15384615384615,0.1538461538461538,0.3333333333333333,1.5861284820920978,1.2791358726549176,1.023308698123934,0.5628197839681638,0.3069926094371802,0.0,0.43490619670267194,0.09209778283115407,2.8652643547470156,-0.4604889141557703,Dayot Upamecano,100.0,50000000.0
GER-Bundesliga,2425,Werder Bremen,Felix Agu,NGA,MF,24.0,1999.0,Left-Back,Full-Back,1751.0,22.0,21.0,0.1541976013706453,0.0,0.1541976013706453,0.1541976013706453,0.1541976013706453,0.5139920045688178,0.2569960022844089,50.0,0.3,0.6,0.9765848086807538,0.8223872073101085,0.5653912050256996,2.2101656196459167,2.569960022844089,0.20559680182752713,0.4111936036550542,0.7709880068532267,1.7989720159908624,1.6447744146202172,Felix Agu,100.0,8000000.0
GER-Bundesliga,2425,Union Berlin,Leopold Querfeld,AUT,DF,20.0,2003.0,Centre-Back,Centre-Back,1747.0,27.0,17.0,0.1030337721808815,0.1030337721808815,0.206067544361763,0.1030337721808815,0.206067544361763,0.8242701774470521,0.206067544361763,25.0,0.125,0.5,0.8757870635374928,0.7727532913566113,1.030337721808815,0.6697195191757298,0.05151688609044076,0.0,0.618202633085289,0.11848883800801373,1.648540354894104,-0.3606182026330852,Leopold Querfeld,100.0,13000000.0
GER-Bundesliga,2425,Union Berlin,Christopher Trimmel,AUT,"MF,DF",37.0,1987.0,Right-Back,Full-Back,1740.0,26.0,20.0,0.0,0.1551724137931034,0.1551724137931034,0.0,0.1551724137931034,0.4655172413793104,0.1551724137931034,33.333333333333336,0.0,0.0,0.8793103448275863,1.2413793103448276,0.7241379310344828,0.25862068965517243,5.637931034482759,0.05172413793103449,0.38793103448275856,1.846551724137931,2.1206896551724137,-0.46551724137931033,Christopher Trimmel,100.0,600000.0
GER-Bundesliga,2425,Holstein Kiel,Lasse Rosenboom,GER,MF,22.0,2002.0,Right-Back,Full-Back,1734.0,26.0,21.0,0.1038062283737024,0.1038062283737024,0.2076124567474048,0.1038062283737024,0.2076124567474048,0.6228373702422145,0.2595155709342561,41.666666666666664,0.1666666666666666,0.4,0.986159169550173,1.8166089965397925,0.986159169550173,0.6228373702422145,0.9342560553633218,0.0,0.5190311418685121,0.3840830449826989,2.8027681660899653,-0.3633217993079585,Lasse Rosenboom,100.0,1500000.0
GER-Bundesliga,2425,Hoffenheim,Marius Bülter,GER,"MF,FW",31.0,1993.0,Left Winger,Winger,1729.0,25.0,22.0,0.3643724696356275,0.1041064198958935,0.468478889531521,0.3643724696356275,0.468478889531521,1.978021978021978,0.8328513591671486,42.10526315789474,0.1842105263157894,0.4375,0.20821283979178715,0.5205320994794679,0.5725853094274147,1.8739155581260842,4.476576055523424,0.3123192596876807,1.45748987854251,1.4470792365529206,0.728744939271255,1.3013302486986695,Marius Bülter,100.0,2500000.0
GER-Bundesliga,2425,Stuttgart,Deniz Undav,GER,"FW,MF",28.0,1996.0,Centre-Forward,Forward,1726.0,27.0,20.0,0.4692931633835457,0.1564310544611819,0.6257242178447278,0.4692931633835457,0.6257242178447278,3.910776361529548,1.6164542294322133,41.333333333333336,0.12,0.2903225806451613,0.10428736964078796,0.5214368482039398,1.3035921205098493,1.1471610660486675,0.5735805330243338,0.6257242178447278,2.581112398609502,0.328505214368482,0.6257242178447278,-0.15643105446118177,Deniz Undav,100.0,20000000.0
GER-Bundesliga,2425,Bayern Munich,Konrad Laimer,AUT,DF,27.0,1997.0,Right-Back,Full-Back,1699.0,29.0,19.0,0.1059446733372572,0.1059446733372572,0.2118893466745144,0.1059446733372572,0.2118893466745144,0.953502060035315,0.3178340200117716,33.333333333333336,0.1111111111111111,0.3333333333333333,0.26486168334314303,1.2713360800470865,1.8540317834020013,0.6356680400235433,1.1124190700412009,0.052972336668628606,0.6886403766921719,0.43967039434961747,1.5361977633902295,-1.218363743378458,Konrad Laimer,100.0,25000000.0
GER-Bundesliga,2425,Union Berlin,Janik Haberer,GER,MF,30.0,1994.0,Central Midfield,Central Midfield,1696.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.7959905660377359,0.1591981132075471,20.0,0.0,0.0,0.955188679245283,1.4858490566037736,1.1143867924528301,0.7959905660377359,0.7959905660377359,0.15919811320754718,0.39799528301886794,0.23879716981132076,2.4410377358490565,-0.31839622641509424,Janik Haberer,100.0,2500000.0
GER-Bundesliga,2425,Augsburg,Phillip Tietz,GER,FW,27.0,1997.0,Centre-Forward,Forward,1686.0,34.0,19.0,0.3736654804270462,0.1067615658362989,0.4804270462633451,0.3202846975088967,0.4270462633451957,2.7224199288256226,1.0676156583629892,39.21568627450981,0.1372549019607843,0.35,0.2669039145907473,0.32028469750889677,1.9217081850533806,0.6405693950177935,0.10676156583629892,0.800711743772242,1.8416370106761564,0.13879003558718855,0.5871886120996441,-1.281138790035587,Phillip Tietz,100.0,5000000.0
GER-Bundesliga,2425,Leverkusen,Patrik Schick,CZE,FW,28.0,1996.0,Centre-Forward,Forward,1684.0,31.0,19.0,1.1223277909738716,0.0,1.1223277909738716,1.0688836104513064,1.0688836104513064,3.6342042755344415,1.8171021377672207,50.0,0.3088235294117647,0.6176470588235294,0.21377672209026127,0.2672209026128266,1.2292161520190024,1.2292161520190024,0.05344418052256532,0.3741092636579572,2.9394299287410925,0.016033254156769594,0.4809976247030879,0.0,Patrik Schick,100.0,27000000.0
GER-Bundesliga,2425,Union Berlin,Tom Rothe,GER,"MF,DF",19.0,2004.0,Left-Back,Full-Back,1670.0,26.0,19.0,0.1616766467065868,0.1616766467065868,0.3233532934131736,0.1616766467065868,0.3233532934131736,1.18562874251497,0.4850299401197604,40.90909090909091,0.1363636363636363,0.3333333333333333,0.9700598802395208,1.6167664670658681,1.3473053892215567,0.5928143712574849,2.4790419161676644,0.10778443113772454,0.9161676646706587,0.9053892215568861,2.586826347305389,-0.7544910179640718,Tom Rothe,100.0,10000000.0
GER-Bundesliga,2425,Stuttgart,Jamie Leweling,GER,MF,23.0,2001.0,Right Winger,Winger,1663.0,27.0,22.0,0.1082381238725195,0.1082381238725195,0.2164762477450391,0.1082381238725195,0.2164762477450391,1.5694527961515334,0.8659049909801564,55.172413793103445,0.0689655172413793,0.125,0.5953096812988575,0.3788334335538184,0.9200240529164161,1.5694527961515334,3.084786530366807,0.2164762477450391,1.0012026458208059,1.0336740829825615,0.9741431148526759,0.6494287432351173,Jamie Leweling,100.0,20000000.0
GER-Bundesliga,2425,Holstein Kiel,Marko Ivezić,SRB,DF,22.0,2001.0,Centre-Back,Centre-Back,1657.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.380205190102595,0.0,0.0,0.0,,1.4121907060953531,0.9776704888352444,1.4665057332528666,0.27157513578756787,0.10863005431502716,0.05431502715751358,0.1901025950512975,0.032589016294508145,2.3898611949305977,-1.1949305974652988,Marko Ivezic,100.0,2000000.0
GER-Bundesliga,2425,St Pauli,Carlo Boukhalfa,MAR,MF,25.0,1999.0,Attacking Midfield,Attacking Midfield,1646.0,25.0,19.0,0.1093560145808019,0.0,0.1093560145808019,0.1093560145808019,0.1093560145808019,1.1482381530984205,0.2187120291616039,19.047619047619047,0.0952380952380952,0.5,0.5467800729040098,0.6014580801944107,0.9842041312272175,0.9295261239368166,0.6014580801944107,0.10935601458080195,0.6834750911300121,0.18043742405832322,1.1482381530984205,-0.054678007290400954,Carlo Boukhalfa,100.0,2000000.0
GER-Bundesliga,2425,St Pauli,Dapo Afolayan,ENG,"FW,MF",26.0,1997.0,Right Winger,Winger,1639.0,32.0,17.0,0.1647345942647956,0.0549115314215985,0.2196461256863941,0.1647345942647956,0.2196461256863941,2.086638194020744,0.7138499084807809,34.21052631578947,0.0789473684210526,0.2307692307692307,0.43929225137278827,0.43929225137278827,1.1531421598535692,2.3062843197071383,2.7455765710799267,0.4942037827943868,1.2629652226967663,0.8785845027455765,0.8785845027455765,1.1531421598535692,Oladapo Afolayan,89.65517241379311,4000000.0
GER-Bundesliga,2425,Bayern Munich,Leroy Sané,GER,MF,28.0,1996.0,Right Winger,Winger,1637.0,30.0,17.0,0.6047648136835675,0.2748930971288943,0.8796579108124618,0.6047648136835675,0.8796579108124618,3.683567501527184,1.649358582773366,44.776119402985074,0.1641791044776119,0.3666666666666666,0.38485033598045204,0.7697006719609041,0.8796579108124618,1.3744654856444716,2.748930971288943,0.3298717165546732,2.721441661576054,1.0995723885155773,1.1545510079413561,0.49480757483200977,Leroy Sané,100.0,32000000.0
GER-Bundesliga,2425,Augsburg,Samuel Essende,COD,FW,26.0,1998.0,Centre-Forward,Forward,1636.0,30.0,21.0,0.3850855745721271,0.1100244498777506,0.4951100244498778,0.3850855745721271,0.4951100244498778,2.4205378973105134,0.715158924205379,29.545454545454547,0.1590909090909091,0.5384615384615384,0.05501222493887531,0.33007334963325186,2.475550122249389,1.8704156479217604,0.27506112469437655,0.715158924205379,1.7053789731051345,0.19254278728606355,0.38508557457212717,-0.6051344743276286,Samuel Essende,100.0,4500000.0
GER-Bundesliga,2425,Stuttgart,Nick Woltemade,GER,"FW,MF",22.0,2002.0,Centre-Forward,Forward,1622.0,28.0,17.0,0.6658446362515413,0.1109741060419235,0.7768187422934648,0.5548705302096177,0.6658446362515413,2.718865598027127,1.4426633785450065,53.06122448979592,0.2448979591836734,0.4615384615384615,0.055487053020961775,0.33292231812577067,1.3316892725030827,1.942046855733662,0.33292231812577067,0.33292231812577067,2.136251541307028,0.21085080147965468,0.38840937114673246,0.6103575832305794,Nick Woltemade,100.0,30000000.0
GER-Bundesliga,2425,Dortmund,Marcel Sabitzer,AUT,MF,30.0,1994.0,Central Midfield,Central Midfield,1616.0,26.0,18.0,0.0556930693069306,0.0,0.0556930693069306,0.0556930693069306,0.0556930693069306,1.1695544554455446,0.4455445544554455,38.095238095238095,0.0476190476190476,0.125,0.556930693069307,1.058168316831683,0.6683168316831684,0.5012376237623762,1.2809405940594059,0.0,0.6404702970297029,0.38428217821782173,1.61509900990099,-0.16707920792079212,Marcel Sabitzer,100.0,8000000.0
GER-Bundesliga,2425,RB Leipzig,Christoph Baumgartner,AUT,"MF,FW",24.0,1999.0,Attacking Midfield,Attacking Midfield,1610.0,31.0,18.0,0.1118012422360248,0.0559006211180124,0.1677018633540372,0.1118012422360248,0.1677018633540372,2.1801242236024843,0.8385093167701864,38.46153846153846,0.0512820512820512,0.1333333333333333,0.670807453416149,1.3975155279503104,2.4596273291925463,1.6211180124223603,0.782608695652174,0.2236024844720497,1.2577639751552794,0.29068322981366457,2.0683229813664594,-0.838509316770186,Christoph Baumgartner,100.0,12000000.0
GER-Bundesliga,2425,Bochum,Jakov Medić,CRO,DF,25.0,1998.0,Centre-Back,Centre-Back,1603.0,23.0,17.0,0.0561447286338116,0.0,0.0561447286338116,0.0561447286338116,0.0561447286338116,0.7860262008733625,0.1684341859014348,21.428571428571427,0.0714285714285714,0.3333333333333333,1.2351840299438555,0.561447286338116,0.561447286338116,0.39301310043668125,0.056144728633811605,0.11228945726762321,0.44915782907049284,0.01684341859014348,1.7966313162819714,-0.16843418590143477,Jakov Medic,100.0,2000000.0
GER-Bundesliga,2425,Mainz 05,Moritz Jenz,GER,DF,25.0,1999.0,Centre-Back,Centre-Back,1600.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.2249999999999999,40.0,0.0,0.0,1.6312499999999999,1.29375,1.5187499999999998,0.33749999999999997,0.0,0.056249999999999994,0.28125,0.0,2.925,-1.18125,Moritz Jenz,100.0,5000000.0
GER-Bundesliga,2425,Leverkusen,Robert Andrich,GER,"MF,DF",29.0,1994.0,Defensive Midfield,Defensive Midfield,1598.0,23.0,19.0,0.1126408010012515,0.1126408010012515,0.2252816020025031,0.1126408010012515,0.2252816020025031,1.1827284105131413,0.2816020025031289,23.80952380952381,0.0952380952380952,0.4,1.5206508135168961,0.6758448060075094,1.6332916145181475,0.9574468085106382,0.6758448060075094,0.0,0.8166458072590738,0.3153942428035043,2.1964956195244056,-0.6758448060075093,Robert Andrich,100.0,9000000.0
GER-Bundesliga,2425,Heidenheim,Adrian Beck,GER,"MF,FW",27.0,1997.0,Attacking Midfield,Attacking Midfield,1598.0,32.0,18.0,0.2252816020025031,0.0563204005006257,0.2816020025031289,0.2252816020025031,0.2816020025031289,2.196495619524405,0.7321652065081351,33.333333333333336,0.1025641025641025,0.3076923076923077,0.506883604505632,0.9574468085106382,0.9011264080100124,0.7884856070087609,1.7459324155193992,0.11264080100125155,1.3798498122653315,0.5801001251564454,1.4643304130162702,-0.11264080100125151,Adrian Beck,100.0,2000000.0
GER-Bundesliga,2425,Frankfurt,Ansgar Knauff,GER,MF,22.0,2002.0,Right Winger,Winger,1597.0,30.0,18.0,0.2254226675015654,0.2817783343769568,0.5072010018785222,0.2254226675015654,0.5072010018785222,1.6906700062617408,0.6762680025046963,40.0,0.1333333333333333,0.3333333333333333,0.6199123356293049,1.2398246712586098,1.5216030056355667,1.5779586725109582,1.8033813400125236,0.6199123356293049,1.3525360050093926,0.8227927363807139,1.8597370068879147,0.05635566687539151,Ansgar Knauff,100.0,15000000.0
GER-Bundesliga,2425,RB Leipzig,Kevin Kampl,SVN,MF,33.0,1990.0,Central Midfield,Central Midfield,1593.0,26.0,18.0,0.0564971751412429,0.0,0.0564971751412429,0.0564971751412429,0.0564971751412429,0.3954802259887006,0.1129943502824858,28.571428571428573,0.1428571428571428,0.5,1.2429378531073447,1.1299435028248588,1.1299435028248588,0.3954802259887006,1.6384180790960452,0.05649717514124294,0.2542372881355932,0.4915254237288135,2.3728813559322033,-0.7344632768361582,Kevin Kampl,100.0,2500000.0
GER-Bundesliga,2425,Dortmund,Maximilian Beier,GER,"MF,FW",21.0,2002.0,Centre-Forward,Forward,1591.0,29.0,17.0,0.4525455688246386,0.2828409805153991,0.7353865493400378,0.4525455688246386,0.7353865493400378,2.3758642363293525,0.7353865493400378,30.952380952380953,0.1904761904761904,0.6153846153846154,0.3959773727215588,0.8485229415461973,0.961659333752357,0.9050911376492772,1.0182275298554369,0.5091137649277184,1.923318667504714,0.5883092394720302,1.2445003142677562,-0.05656819610307984,Maximilian Beier,100.0,25000000.0
GER-Bundesliga,2425,RB Leipzig,Castello Lukeba,FRA,DF,21.0,2002.0,Centre-Back,Centre-Back,1577.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.2282815472415979,0.0570703868103994,25.0,0.0,0.0,1.0272669625871909,1.0272669625871909,0.6848446417247939,0.8560558021559924,0.6277742549143944,0.0,0.11414077362079895,0.18833227647431833,2.0545339251743817,0.17121116043119855,Castello Lukeba,100.0,40000000.0
GER-Bundesliga,2425,Hoffenheim,Pavel Kadeřábek,CZE,"MF,DF",32.0,1992.0,Right Midfield,Central Midfield,1576.0,24.0,18.0,0.1142131979695431,0.0,0.1142131979695431,0.1142131979695431,0.1142131979695431,0.7994923857868019,0.1713197969543147,21.428571428571427,0.1428571428571428,0.6666666666666666,1.199238578680203,0.7994923857868019,1.199238578680203,0.45685279187817257,4.168781725888325,0.22842639593908629,0.5139593908629441,1.2506345177664973,1.9987309644670048,-0.7423857868020303,Pavel Kaderabek,100.0,1700000.0
GER-Bundesliga,2425,RB Leipzig,Arthur Vermeeren,BEL,MF,19.0,2005.0,Defensive Midfield,Defensive Midfield,1572.0,28.0,18.0,0.0,0.1145038167938931,0.1145038167938931,0.0,0.1145038167938931,0.2290076335877862,0.0572519083969465,25.0,0.0,0.0,1.3167938931297711,1.1450381679389314,1.2595419847328246,0.05725190839694657,0.1717557251908397,0.0,0.2290076335877862,0.166030534351145,2.4618320610687023,-1.2022900763358781,Arthur Vermeeren,100.0,22000000.0
GER-Bundesliga,2425,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",30.0,1993.0,Left-Back,Full-Back,1572.0,23.0,19.0,0.2290076335877862,0.2290076335877862,0.4580152671755725,0.2290076335877862,0.4580152671755725,1.202290076335878,0.6297709923664123,52.38095238095238,0.1904761904761904,0.3636363636363636,0.5725190839694657,0.801526717557252,0.5152671755725191,0.400763358778626,1.5458015267175573,0.0,1.0591603053435115,0.6927480916030534,1.3740458015267176,-0.1145038167938931,Raphaël Guerreiro,100.0,8000000.0
GER-Bundesliga,2425,Hoffenheim,Alexander Prass,AUT,"MF,DF",23.0,2001.0,Left Midfield,Central Midfield,1566.0,23.0,19.0,0.0,0.0574712643678161,0.0574712643678161,0.0,0.0574712643678161,0.6896551724137931,0.0574712643678161,8.333333333333334,0.0,0.0,0.632183908045977,1.3793103448275863,0.9770114942528736,1.4367816091954024,3.1609195402298855,0.0,0.40229885057471265,1.0057471264367817,2.0114942528735633,0.45977011494252884,Alexander Prass,100.0,5000000.0
