league,season,club,name,position,age,market_value_eur,contract_expiry
L1,2024,VfL Bochum,Cristian Gamboa,Right-Back,35,500000.0,27/08/2019
L1,2024,VfL Bochum,Kacper Koscierski,Right-Back,18,200000.0,01/07/2025
L1,2024,VfL Bochum,Ibrahima Sissoko,Defensive Midfield,27,6000000.0,01/07/2024
L1,2024,VfL Bochum,Tom Krauß,Defensive Midfield,24,4000000.0,30/01/2025
L1,2024,VfL Bochum,Anthony Losilla,Defensive Midfield,39,500000.0,01/07/2014
L1,2024,VfL Bochum,Niklas Jahn,Defensive Midfield,20,200000.0,01/07/2024
L1,2024,VfL Bochum,Matus Bero,Central Midfield,29,3000000.0,01/07/2023
L1,2024,VfL Bochum,Mats Pannewig,Central Midfield,20,1000000.0,01/07/2023
L1,2024,VfL Bochum,Agon Elezi,Central Midfield,24,650000.0,30/01/2024
L1,2024,VfL Bochum,Koji Miyoshi,Right Midfield,28,1500000.0,30/08/2024
L1,2024,VfL Bochum,Dani de Wit,Attacking Midfield,27,2500000.0,03/07/2024
L1,2024,VfL Bochum,Moritz-Broni Kwarteng,Attacking Midfield,27,1000000.0,01/07/2023
L1,2024,VfL Bochum,Lukas Daschner,Attacking Midfield,26,900000.0,01/07/2023
L1,2024,VfL Bochum,Lennart Koerdt,Attacking Midfield,20,,01/07/2024
L1,2024,VfL Bochum,Georgios Masouras,Left Winger,31,2000000.0,01/02/2025
L1,2024,VfL Bochum,Aliou Baldé,Left Winger,22,800000.0,10/08/2024
L1,2024,VfL Bochum,Gerrit Holtmann,Left Winger,30,700000.0,24/08/2020
L1,2024,VfL Bochum,Samuel Bamba,Right Winger,21,500000.0,01/07/2024
L1,2024,VfL Bochum,Myron Boadu,Centre-Forward,24,7000000.0,09/08/2024
L1,2024,VfL Bochum,Moritz Broschinski,Centre-Forward,24,2000000.0,22/01/2023
L1,2024,VfL Bochum,Philipp Hofmann,Centre-Forward,32,1000000.0,01/07/2022
L1,2024,Holstein Kiel,Timon Weiner,Goalkeeper,26,1000000.0,01/07/2018
L1,2024,Holstein Kiel,Thomas Dähne,Goalkeeper,31,400000.0,01/07/2020
L1,2024,Holstein Kiel,Marcel Engelhardt,Goalkeeper,32,175000.0,01/07/2023
L1,2024,Holstein Kiel,David Zec,Centre-Back,25,2500000.0,01/01/2025
L1,2024,Holstein Kiel,Marko Ivezic,Centre-Back,23,2000000.0,01/07/2023
L1,2024,Holstein Kiel,Max Geschwill,Centre-Back,23,1500000.0,01/07/2024
L1,2024,Holstein Kiel,Timo Becker,Centre-Back,28,1500000.0,01/07/2022
L1,2024,Holstein Kiel,Colin Kleine-Bekel,Centre-Back,22,1500000.0,01/07/2023
L1,2024,Holstein Kiel,Marco Komenda,Centre-Back,28,800000.0,15/07/2020
L1,2024,Holstein Kiel,Patrick Erras,Centre-Back,30,800000.0,02/07/2021
L1,2024,Holstein Kiel,Ivan Nekic,Centre-Back,24,800000.0,22/01/2025
L1,2024,Holstein Kiel,Carl Johansson,Centre-Back,31,500000.0,01/07/2023
L1,2024,Holstein Kiel,John Tolkin,Left-Back,22,2500000.0,16/01/2025
L1,2024,Holstein Kiel,Tymoteusz Puchacz,Left-Back,26,1500000.0,02/08/2024
L1,2024,Holstein Kiel,Dominik Javorcek,Left-Back,22,550000.0,30/08/2024
L1,2024,Holstein Kiel,Lasse Rosenboom,Right-Back,23,1500000.0,01/07/2023
L1,2024,Holstein Kiel,Nicolai Remberg,Defensive Midfield,25,3000000.0,01/07/2023
L1,2024,Holstein Kiel,Armin Gigovic,Central Midfield,23,3000000.0,01/07/2025
L1,2024,Holstein Kiel,Magnus Knudsen,Central Midfield,24,2500000.0,01/07/2024
L1,2024,Holstein Kiel,Marvin Schulz,Central Midfield,30,700000.0,01/07/2022
L1,2024,Holstein Kiel,Lewis Holtby,Central Midfield,34,500000.0,17/08/2021
L1,2024,Holstein Kiel,Finn Porath,Right Midfield,28,1700000.0,01/07/2019
L1,2024,Holstein Kiel,Aurel Wagbe,Left Midfield,21,100000.0,01/07/2023
L1,2024,Holstein Kiel,Fiete Arp,Attacking Midfield,25,800000.0,01/07/2022
L1,2024,Holstein Kiel,Andu Kelati,Left Winger,22,800000.0,01/07/2024
L1,2024,Holstein Kiel,Alexander Bernhardsson,Right Winger,26,3000000.0,22/01/2024
L1,2024,Holstein Kiel,Shuto Machino,Centre-Forward,25,5000000.0,01/07/2023
L1,2024,Holstein Kiel,Phil Harres,Centre-Forward,23,4000000.0,01/07/2024
L1,2024,Holstein Kiel,Benedikt Pichler,Centre-Forward,27,1500000.0,30/08/2021
L1,2024,Holstein Kiel,Steven Skrzybski,Centre-Forward,32,1000000.0,05/07/2021
