league,season,club,name,position,age,market_value_eur,contract_expiry
ES1,2023,UD Almería,Fernando Martínez,Goalkeeper,34,700000.0,05/07/2017
ES1,2023,UD Almería,Diego Mariño,Goalkeeper,34,300000.0,26/01/2023
ES1,2023,UD Almería,Bruno Iribarne,Goalkeeper,19,,01/07/2025
ES1,2023,UD Almería,Srdjan Babic,Centre-Back,28,4000000.0,01/07/2022
ES1,2023,UD Almería,Marc Pubill,Centre-Back,21,4000000.0,09/08/2023
ES1,2023,UD Almería,Edgar González,Centre-Back,27,3000000.0,06/07/2023
ES1,2023,UD Almería,César Montes,Centre-Back,27,3000000.0,01/09/2023
ES1,2023,UD Almería,Kaiky,Centre-Back,20,2000000.0,19/07/2022
ES1,2023,UD Almería,Chumi,Centre-Back,25,2000000.0,10/09/2020
ES1,2023,UD Almería,Aleksandar Radovanovic,Centre-Back,30,900000.0,20/01/2024
ES1,2023,UD Almería,Paco Sanz,Centre-Back,19,,
ES1,2023,UD Almería,Sergio Akieme,Left-Back,26,7000000.0,07/07/2021
ES1,2023,UD Almería,Bruno Langa,Left-Back,26,1500000.0,01/07/2024
ES1,2023,UD Almería,Álex Centelles,Left-Back,24,1200000.0,02/10/2020
ES1,2023,UD Almería,Arvin Appiah,Left-Back,23,400000.0,02/09/2019
ES1,2023,UD Almería,Houboulang Mendes,Right-Back,26,700000.0,06/07/2022
ES1,2023,UD Almería,Miguel Peña,Right-Back,23,,
ES1,2023,UD Almería,Carlos Ballestero,Right-Back,20,,
ES1,2023,UD Almería,Dion Lopy,Defensive Midfield,22,10000000.0,05/08/2023
ES1,2023,UD Almería,Lucas Robertone,Central Midfield,27,7000000.0,01/10/2020
ES1,2023,UD Almería,Iddrisu Baba,Central Midfield,28,2200000.0,04/07/2024
ES1,2023,UD Almería,Gonzalo Melero,Central Midfield,30,1800000.0,01/09/2022
ES1,2023,UD Almería,Marcos Peña,Central Midfield,19,1000000.0,01/07/2024
ES1,2023,UD Almería,Gui Guedes,Central Midfield,22,900000.0,01/07/2022
ES1,2023,UD Almería,Martin Svidersky,Central Midfield,21,300000.0,
ES1,2023,UD Almería,Sergio Arribas,Attacking Midfield,22,10000000.0,09/08/2023
ES1,2023,UD Almería,Jonathan Viera,Attacking Midfield,34,1000000.0,06/02/2024
ES1,2023,UD Almería,Largie Ramazani,Left Winger,23,5000000.0,24/08/2020
ES1,2023,UD Almería,Luka Romero,Right Winger,19,5000000.0,22/01/2024
ES1,2023,UD Almería,Álex Pozo,Right Winger,25,2000000.0,01/07/2022
ES1,2023,UD Almería,Arnau Puigmal,Right Winger,23,1800000.0,09/07/2021
ES1,2023,UD Almería,Adrián Embarba,Right Winger,32,1800000.0,24/08/2022
ES1,2023,UD Almería,Léo Baptistão,Right Winger,31,1500000.0,11/08/2022
ES1,2023,UD Almería,Luis Suárez,Centre-Forward,26,3500000.0,01/07/2023
ES1,2023,UD Almería,Lázaro,Centre-Forward,22,3500000.0,01/09/2022
ES1,2023,UD Almería,Ibrahima Koné,Centre-Forward,25,2500000.0,16/08/2023
ES1,2023,UD Almería,Choco Lozano,Centre-Forward,31,1200000.0,01/02/2024
ES1,2023,UD Almería,Marko Milovanović,Centre-Forward,20,900000.0,11/07/2022
ES1,2023,UD Almería,Marciano Sanca,Centre-Forward,20,800000.0,01/10/2023
ES1,2023,UD Almería,Rachad Fettal,Centre-Forward,19,,01/07/2024
ES1,2023,RCD Mallorca,Predrag Rajković,Goalkeeper,28,10000000.0,22/07/2022
ES1,2023,RCD Mallorca,Dominik Greif,Goalkeeper,27,2500000.0,06/07/2021
ES1,2023,RCD Mallorca,Iván Cuéllar,Goalkeeper,40,100000.0,28/08/2023
ES1,2023,RCD Mallorca,Pere García,Goalkeeper,22,50000.0,
ES1,2023,RCD Mallorca,Alex Quevedo,Goalkeeper,20,,
ES1,2023,RCD Mallorca,Martin Valjent,Centre-Back,28,6000000.0,01/07/2019
ES1,2023,RCD Mallorca,José Copete,Centre-Back,24,2800000.0,01/07/2022
ES1,2023,RCD Mallorca,Siebe Van der Heyden,Centre-Back,26,2000000.0,18/07/2023
ES1,2023,RCD Mallorca,Antonio Raíllo,Centre-Back,32,2000000.0,01/07/2016
ES1,2023,RCD Mallorca,Matija Nastasić,Centre-Back,31,1500000.0,01/09/2022
ES1,2023,RCD Mallorca,David López,Centre-Back,21,100000.0,31/01/2024
ES1,2023,RCD Mallorca,Toni Lato,Left-Back,26,3500000.0,01/07/2023
ES1,2023,RCD Mallorca,Jaume Costa,Left-Back,36,900000.0,07/07/2021
ES1,2023,RCD Mallorca,Marcos Fernández,Left-Back,20,50000.0,
ES1,2023,RCD Mallorca,Pablo Maffeo,Right-Back,26,5000000.0,01/07/2022
ES1,2023,RCD Mallorca,Giovanni González,Right-Back,29,3000000.0,29/01/2022
ES1,2023,RCD Mallorca,Nacho Vidal,Right-Back,29,2000000.0,26/01/2024
ES1,2023,RCD Mallorca,Carles Sogorb,Right-Back,18,,
ES1,2023,RCD Mallorca,Yuzún Ley,Right-Back,20,,
ES1,2023,RCD Mallorca,Samú Costa,Defensive Midfield,23,10000000.0,10/08/2023
ES1,2023,RCD Mallorca,Omar Mascarell,Defensive Midfield,31,1000000.0,01/07/2023
ES1,2023,RCD Mallorca,Sergi Darder,Central Midfield,30,6000000.0,11/08/2023
ES1,2023,RCD Mallorca,Manu Morlanes,Central Midfield,25,2500000.0,01/07/2023
ES1,2023,RCD Mallorca,Antonio Sánchez,Central Midfield,27,2500000.0,01/07/2018
ES1,2023,RCD Mallorca,Rubén Quintanilla,Central Midfield,22,50000.0,
ES1,2023,RCD Mallorca,Dani Rodríguez,Attacking Midfield,36,1000000.0,01/07/2018
ES1,2023,RCD Mallorca,Nemanja Radonjic,Left Winger,28,2800000.0,31/01/2024
ES1,2023,RCD Mallorca,Javi Llabrés,Left Winger,21,700000.0,01/07/2022
ES1,2023,RCD Mallorca,Amath Ndiaye,Right Winger,27,1500000.0,01/07/2021
ES1,2023,RCD Mallorca,Daniel Luna,Right Winger,21,300000.0,01/07/2024
ES1,2023,RCD Mallorca,Miguelito,Right Winger,23,50000.0,
ES1,2023,RCD Mallorca,Vedat Muriqi,Centre-Forward,30,12000000.0,22/07/2022
ES1,2023,RCD Mallorca,Cyle Larin,Centre-Forward,29,4000000.0,03/08/2023
ES1,2023,RCD Mallorca,Abdón Prats,Centre-Forward,31,1800000.0,04/07/2017
ES1,2023,RCD Mallorca,Pau Mascaró,Centre-Forward,19,,
ES1,2023,Rayo Vallecano,Stole Dimitrievski,Goalkeeper,30,4000000.0,31/01/2019
ES1,2023,Rayo Vallecano,Dani Cárdenas,Goalkeeper,27,1800000.0,18/08/2023
ES1,2023,Rayo Vallecano,Miguel Ángel Morro,Goalkeeper,23,600000.0,01/08/2020
ES1,2023,Rayo Vallecano,Florian Lejeune,Centre-Back,33,3000000.0,28/07/2023
ES1,2023,Rayo Vallecano,Abdul Mumin,Centre-Back,26,2500000.0,01/09/2022
ES1,2023,Rayo Vallecano,Aridane Hernández,Centre-Back,35,800000.0,05/07/2023
ES1,2023,Rayo Vallecano,Jorge Moreno,Centre-Back,22,500000.0,01/07/2021
ES1,2023,Rayo Vallecano,Martín Pascual,Centre-Back,24,300000.0,01/08/2020
ES1,2023,Rayo Vallecano,Alfonso Espino,Left-Back,32,2400000.0,17/07/2023
ES1,2023,Rayo Vallecano,Pep Chavarría,Left-Back,26,2000000.0,31/08/2022
ES1,2023,Rayo Vallecano,Iván Balliu,Right-Back,32,2000000.0,14/07/2021
ES1,2023,Rayo Vallecano,Andrei Rațiu,Right-Back,26,1400000.0,26/08/2023
ES1,2023,Rayo Vallecano,Miguel Crespo,Central Midfield,27,4000000.0,31/01/2024
ES1,2023,Rayo Vallecano,Óscar Valentín,Central Midfield,29,4000000.0,01/07/2019
ES1,2023,Rayo Vallecano,Kike Pérez,Central Midfield,27,3000000.0,10/08/2023
ES1,2023,Rayo Vallecano,Unai López,Central Midfield,28,3000000.0,01/07/2022
ES1,2023,Rayo Vallecano,Pathé Ciss,Central Midfield,30,2500000.0,28/07/2021
ES1,2023,Rayo Vallecano,Diego Méndez,Central Midfield,20,,
ES1,2023,Rayo Vallecano,Randy Nteka,Attacking Midfield,26,1500000.0,28/07/2021
ES1,2023,Rayo Vallecano,José Pozo,Attacking Midfield,28,1000000.0,27/07/2018
ES1,2023,Rayo Vallecano,Óscar Trejo,Attacking Midfield,36,1000000.0,01/07/2017
ES1,2023,Rayo Vallecano,Álvaro García,Left Winger,31,3000000.0,23/08/2018
ES1,2023,Rayo Vallecano,Bebé,Left Winger,33,600000.0,31/08/2018
ES1,2023,Rayo Vallecano,Pablo Muñoz,Left Winger,20,50000.0,
ES1,2023,Rayo Vallecano,Jorge de Frutos,Right Winger,27,4000000.0,17/08/2023
ES1,2023,Rayo Vallecano,Salvi Sánchez,Right Winger,33,1200000.0,01/07/2022
ES1,2023,Rayo Vallecano,Isi Palazón,Second Striker,29,8000000.0,23/01/2020
ES1,2023,Rayo Vallecano,Sergio Camello,Centre-Forward,23,3000000.0,17/08/2023
ES1,2023,Rayo Vallecano,Raúl de Tomás,Centre-Forward,29,2000000.0,13/09/2022
ES1,2023,Rayo Vallecano,Radamel Falcao,Centre-Forward,38,800000.0,04/09/2021
ES1,2023,Cádiz CF,Conan Ledesma,Goalkeeper,31,5000000.0,01/07/2021
ES1,2023,Cádiz CF,David Gil,Goalkeeper,30,700000.0,01/07/2018
ES1,2023,Cádiz CF,Victor Aznar,Goalkeeper,21,100000.0,01/07/2025
ES1,2023,Cádiz CF,Nando Almodóvar,Goalkeeper,20,50000.0,
ES1,2023,Cádiz CF,Fali,Centre-Back,30,2000000.0,01/07/2019
ES1,2023,Cádiz CF,Víctor Chust,Centre-Back,24,2000000.0,06/07/2022
ES1,2023,Cádiz CF,Aiham Ousou,Centre-Back,24,1800000.0,01/02/2024
ES1,2023,Cádiz CF,Jorge Meré,Centre-Back,27,1000000.0,31/07/2023
ES1,2023,Cádiz CF,Luis Hernández,Centre-Back,35,500000.0,31/01/2022
ES1,2023,Cádiz CF,Momo Mbaye,Centre-Back,26,400000.0,09/08/2022
ES1,2023,Cádiz CF,Álex Morata,Centre-Back,17,150000.0,
ES1,2023,Cádiz CF,Adri Miranda,Centre-Back,21,100000.0,
ES1,2023,Cádiz CF,Adrián Salguero,Centre-Back,21,100000.0,
ES1,2023,Cádiz CF,Javi Hernández,Left-Back,26,2500000.0,05/07/2023
ES1,2023,Cádiz CF,Lucas Pires,Left-Back,23,2000000.0,25/07/2023
ES1,2023,Cádiz CF,Julio Cabrera,Left-Back,20,150000.0,
ES1,2023,Cádiz CF,Iván Alejo,Right-Back,29,1500000.0,04/08/2020
ES1,2023,Cádiz CF,Iza Carcelén,Right-Back,31,1500000.0,01/07/2019
ES1,2023,Cádiz CF,Joseba Zaldua,Right-Back,32,900000.0,11/07/2022
ES1,2023,Cádiz CF,Diadié Samassékou,Defensive Midfield,28,2000000.0,01/02/2024
ES1,2023,Cádiz CF,José Mari,Defensive Midfield,36,200000.0,16/08/2016
ES1,2023,Cádiz CF,Rominigue Kouamé,Central Midfield,27,2000000.0,01/09/2023
ES1,2023,Cádiz CF,Rubén Alcaraz,Central Midfield,33,1500000.0,01/07/2022
ES1,2023,Cádiz CF,Álex Fernández,Central Midfield,31,1500000.0,07/08/2017
ES1,2023,Cádiz CF,Gonzalo Escalante,Central Midfield,31,1500000.0,01/07/2023
ES1,2023,Cádiz CF,Fede San Emeterio,Central Midfield,27,1500000.0,07/08/2022
ES1,2023,Cádiz CF,Álvaro Bastida,Central Midfield,20,300000.0,
ES1,2023,Cádiz CF,Martín Calderón,Central Midfield,25,200000.0,27/07/2021
ES1,2023,Cádiz CF,Moussa Diakité,Central Midfield,20,150000.0,01/01/2025
ES1,2023,Cádiz CF,Juanmi,Left Winger,31,6000000.0,01/02/2024
ES1,2023,Cádiz CF,Darwin Machís,Left Winger,31,2000000.0,01/07/2023
ES1,2023,Cádiz CF,Brian Ocampo,Left Winger,25,900000.0,28/08/2022
ES1,2023,Cádiz CF,Robert Navarro,Right Winger,22,6000000.0,01/09/2023
ES1,2023,Cádiz CF,José Antonio de la Rosa,Right Winger,19,300000.0,01/08/2023
ES1,2023,Cádiz CF,Nico Njalla,Right Winger,21,150000.0,
ES1,2023,Cádiz CF,Chris Ramos,Centre-Forward,27,4000000.0,31/01/2023
ES1,2023,Cádiz CF,Milutin Osmajic,Centre-Forward,24,2000000.0,10/07/2021
ES1,2023,Cádiz CF,Maxi Gómez,Centre-Forward,27,2000000.0,22/08/2023
ES1,2023,Cádiz CF,Rubén Sobrino,Centre-Forward,32,1400000.0,30/08/2021
ES1,2023,Cádiz CF,Roger Martí,Centre-Forward,33,1200000.0,26/01/2023
ES1,2023,Cádiz CF,Sergi Guardiola,Centre-Forward,33,800000.0,01/07/2023
ES1,2023,Cádiz CF,Karl Etta Eyong,Centre-Forward,20,300000.0,
ES1,2023,Cádiz CF,Álvaro Negredo,Centre-Forward,38,300000.0,04/08/2020
ES1,2023,Cádiz CF,Borja Vázquez,Centre-Forward,19,50000.0,
