league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt
ESP-La Liga,2425,Mallorca,Jan Salas,ESP,MF,18,2005,0.5,0,2,0,0.0,4.19,0.0,0.0,,0,0
ESP-La Liga,2425,Mallorca,Javier Llabrés,ESP,MF,21,2002,0.6,0,1,0,0.0,1.58,0.0,0.0,,0,0
ESP-La Liga,2425,Mallorca,Johan Mojica,COL,DF,31,1992,30.6,1,17,3,17.6,0.56,0.1,0.06,0.33,0,0
ESP-La Liga,2425,Mallorca,Leo Román,ESP,GK,24,2000,7.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Mallorca,Manu Morlanes,ESP,MF,25,1999,14.9,0,11,1,9.1,0.74,0.07,0.0,0.0,0,0
ESP-La Liga,2425,Mallorca,Marc Domenech,ESP,"FW,MF",18,2006,3.4,0,8,2,25.0,2.38,0.59,0.0,0.0,0,0
ESP-La Liga,2425,Mallorca,Martin Valjent,SVK,DF,28,1995,30.7,3,12,5,41.7,0.39,0.16,0.25,0.6,0,0
ESP-La Liga,2425,Mallorca,Mateu Morey,ESP,DF,24,2000,8.2,0,3,1,33.3,0.36,0.12,0.0,0.0,0,0
ESP-La Liga,2425,Mallorca,Omar Mascarell,EQG,MF,31,1993,22.1,1,9,2,22.2,0.41,0.09,0.11,0.5,0,0
ESP-La Liga,2425,Mallorca,Pablo Maffeo,ESP,DF,27,1997,26.3,0,7,1,14.3,0.27,0.04,0.0,0.0,0,0
ESP-La Liga,2425,Mallorca,Roberto Navarro,ESP,MF,22,2002,14.2,1,18,6,33.3,1.27,0.42,0.06,0.17,0,0
ESP-La Liga,2425,Mallorca,Samu Costa,POR,MF,23,2000,29.4,0,30,8,26.7,1.02,0.27,0.0,0.0,0,0
ESP-La Liga,2425,Mallorca,Sergi Darder,ESP,MF,30,1993,30.5,2,36,9,25.0,1.18,0.3,0.06,0.22,0,0
ESP-La Liga,2425,Mallorca,Siebe Van Der Heyden,BEL,DF,26,1998,1.1,0,1,0,0.0,0.93,0.0,0.0,,0,0
ESP-La Liga,2425,Mallorca,Takuma Asano,JPN,"MF,FW",29,1994,11.7,2,28,8,28.6,2.39,0.68,0.07,0.25,0,0
ESP-La Liga,2425,Mallorca,Toni Lato,ESP,DF,26,1997,6.9,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Mallorca,Valery Fernández,ESP,MF,24,1999,3.4,2,3,3,100.0,0.87,0.87,0.67,0.67,0,0
ESP-La Liga,2425,Mallorca,Vedat Muriqi,KVX,FW,30,1994,22.9,7,54,19,35.2,2.36,0.83,0.09,0.26,2,3
ESP-La Liga,2425,Osasuna,Abel Bretones,ESP,"DF,MF",23,2000,23.0,2,12,4,33.3,0.52,0.17,0.17,0.5,0,0
ESP-La Liga,2425,Osasuna,Aimar Oroz,ESP,MF,22,2001,33.0,5,48,16,33.3,1.46,0.49,0.08,0.25,1,1
ESP-La Liga,2425,Osasuna,Aitor Fernández,ESP,GK,33,1991,1.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Osasuna,Ante Budimir,CRO,FW,33,1991,32.8,21,99,37,37.4,3.02,1.13,0.13,0.35,8,8
ESP-La Liga,2425,Osasuna,Bryan Zaragoza,ESP,"MF,FW",22,2001,20.4,1,42,13,31.0,2.06,0.64,0.02,0.08,0,0
ESP-La Liga,2425,Osasuna,Catena,ESP,DF,29,1994,34.2,1,20,5,25.0,0.59,0.15,0.05,0.2,0,0
ESP-La Liga,2425,Osasuna,Enzo Boyomo,CMR,DF,22,2001,33.2,2,12,3,25.0,0.36,0.09,0.17,0.67,0,0
ESP-La Liga,2425,Osasuna,Iker Benito,ESP,"FW,MF",21,2002,0.4,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Osasuna,Iker Muñoz,ESP,MF,21,2002,6.8,0,11,0,0.0,1.62,0.0,0.0,,0,0
ESP-La Liga,2425,Osasuna,Javi Martínez,ESP,MF,24,1999,0.1,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Osasuna,Jesús Areso,ESP,DF,25,1999,34.2,0,8,0,0.0,0.23,0.0,0.0,,0,0
ESP-La Liga,2425,Osasuna,Jon Moncayola,ESP,MF,26,1998,23.3,0,21,9,42.9,0.9,0.39,0.0,0.0,0,0
ESP-La Liga,2425,Osasuna,Jorge Herrando,ESP,DF,23,2001,15.2,1,12,3,25.0,0.79,0.2,0.08,0.33,0,0
ESP-La Liga,2425,Osasuna,José Arnaiz,ESP,MF,29,1995,1.5,0,6,3,50.0,4.06,2.03,0.0,0.0,0,0
ESP-La Liga,2425,Osasuna,Juan Cruz Armada,ESP,DF,32,1992,16.6,0,4,0,0.0,0.24,0.0,0.0,,0,0
ESP-La Liga,2425,Osasuna,Kike Barja,ESP,"FW,MF",27,1997,3.5,0,4,1,25.0,1.14,0.29,0.0,0.0,0,0
ESP-La Liga,2425,Osasuna,Lucas Torró,ESP,MF,30,1994,32.9,3,31,7,22.6,0.94,0.21,0.1,0.43,0,0
ESP-La Liga,2425,Osasuna,Moi Gómez,ESP,"MF,FW",30,1994,8.8,0,6,1,16.7,0.68,0.11,0.0,0.0,0,0
ESP-La Liga,2425,Osasuna,Nacho Vidal,ESP,DF,29,1995,1.4,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Osasuna,Pablo Ibáñez,ESP,MF,25,1998,14.4,1,20,5,25.0,1.39,0.35,0.05,0.2,0,0
ESP-La Liga,2425,Osasuna,Raúl,ESP,FW,23,2000,8.3,4,25,12,48.0,3.0,1.44,0.16,0.33,0,0
ESP-La Liga,2425,Osasuna,Rubén García,ESP,"FW,MF",31,1993,26.8,5,27,10,37.0,1.01,0.37,0.19,0.5,0,0
ESP-La Liga,2425,Osasuna,Rubén Peña,ESP,"FW,DF",33,1991,8.6,0,10,3,30.0,1.16,0.35,0.0,0.0,0,0
ESP-La Liga,2425,Osasuna,Sergio Herrera,ESP,GK,31,1993,37.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Osasuna,Unai García,ESP,DF,32,1992,0.7,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Rayo Vallecano,Abdul Mumin,GHA,DF,26,1998,22.4,2,10,4,40.0,0.45,0.18,0.2,0.5,0,0
ESP-La Liga,2425,Rayo Vallecano,Adri Embarba,ESP,"MF,FW",32,1992,17.9,1,37,12,32.4,2.07,0.67,0.03,0.08,0,0
ESP-La Liga,2425,Rayo Vallecano,Alfonso Espino,URU,DF,32,1992,9.3,0,10,2,20.0,1.08,0.22,0.0,0.0,0,0
ESP-La Liga,2425,Rayo Vallecano,Andrei Ratiu,ROU,"DF,MF",26,1998,34.1,2,31,8,25.8,0.91,0.23,0.06,0.25,0,0
ESP-La Liga,2425,Rayo Vallecano,Aridane Hernández,ESP,DF,35,1989,11.4,0,8,2,25.0,0.7,0.18,0.0,0.0,0,0
ESP-La Liga,2425,Rayo Vallecano,Augusto Batalla,ARG,GK,28,1996,32.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Rayo Vallecano,Dani Cárdenas,ESP,GK,27,1997,6.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Rayo Vallecano,Etienne Eto'o,CMR,FW,21,2002,0.4,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Rayo Vallecano,Florian Lejeune,FRA,DF,33,1991,36.9,2,58,17,29.3,1.57,0.46,0.03,0.12,0,0
ESP-La Liga,2425,Rayo Vallecano,Gerard Gumbau,ESP,MF,29,1994,9.4,0,14,5,35.7,1.48,0.53,0.0,0.0,0,0
ESP-La Liga,2425,Rayo Vallecano,Isaac Palazón Camacho,ESP,"MF,FW",29,1994,24.0,4,61,18,29.5,2.54,0.75,0.07,0.22,0,0
ESP-La Liga,2425,Rayo Vallecano,Iván Balliu,ALB,DF,32,1992,13.3,0,1,0,0.0,0.07,0.0,0.0,,0,0
ESP-La Liga,2425,Rayo Vallecano,James Rodríguez,COL,MF,33,1991,1.6,0,4,2,50.0,2.57,1.29,0.0,0.0,0,0
ESP-La Liga,2425,Rayo Vallecano,Jorge de Frutos,ESP,"MF,FW",27,1997,27.7,6,52,19,36.5,1.88,0.69,0.12,0.32,0,0
ESP-La Liga,2425,Rayo Vallecano,Pathé Ciss,SEN,"MF,DF",30,1994,23.8,4,21,6,28.6,0.88,0.25,0.19,0.67,0,0
ESP-La Liga,2425,Rayo Vallecano,Pedro Díaz,ESP,MF,26,1998,13.5,3,32,8,25.0,2.38,0.59,0.09,0.38,0,1
ESP-La Liga,2425,Rayo Vallecano,Pelayo Fernandez,ESP,DF,21,2003,1.1,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Rayo Vallecano,Pep Chavarría,ESP,DF,26,1998,28.7,0,11,3,27.3,0.38,0.1,0.0,0.0,0,0
ESP-La Liga,2425,Rayo Vallecano,Randy Nteka,ANG,FW,26,1997,12.5,3,16,8,50.0,1.28,0.64,0.19,0.38,0,0
ESP-La Liga,2425,Rayo Vallecano,Raúl de Tomás,ESP,FW,29,1994,0.2,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Rayo Vallecano,Sergi Guardiola,ESP,FW,33,1991,4.0,0,11,3,27.3,2.73,0.75,0.0,0.0,0,0
ESP-La Liga,2425,Rayo Vallecano,Sergio Camello,ESP,FW,23,2001,12.6,3,32,9,28.1,2.54,0.71,0.09,0.33,0,0
ESP-La Liga,2425,Rayo Vallecano,Unai López,ESP,MF,28,1995,19.0,3,26,11,42.3,1.37,0.58,0.12,0.27,0,0
ESP-La Liga,2425,Rayo Vallecano,Álvaro García,ESP,"MF,FW",31,1992,28.4,4,71,26,36.6,2.5,0.91,0.06,0.15,0,0
ESP-La Liga,2425,Rayo Vallecano,Óscar Trejo,ARG,MF,36,1988,5.5,1,5,2,40.0,0.91,0.36,0.2,0.5,0,0
ESP-La Liga,2425,Rayo Vallecano,Óscar Valentín,ESP,MF,29,1994,20.4,0,5,1,20.0,0.25,0.05,0.0,0.0,0,0
ESP-La Liga,2425,Real Betis,Abde Ezzalzouli,MAR,MF,22,2001,22.0,2,62,26,41.9,2.81,1.18,0.03,0.08,0,1
ESP-La Liga,2425,Real Betis,Adrián,ESP,GK,37,1987,19.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Betis,Aitor Ruibal,ESP,"DF,FW",28,1996,14.6,1,16,4,25.0,1.1,0.27,0.06,0.25,0,0
ESP-La Liga,2425,Real Betis,Antony,BRA,MF,24,2000,15.1,5,43,17,39.5,2.84,1.12,0.12,0.29,0,0
ESP-La Liga,2425,Real Betis,Assane Diao,SEN,FW,18,2005,3.1,1,7,1,14.3,2.27,0.32,0.14,1.0,0,0
ESP-La Liga,2425,Real Betis,Carlos Guirao,ESP,MF,21,2003,1.2,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Betis,Cucho,COL,FW,25,1999,12.7,5,43,11,25.6,3.4,0.87,0.12,0.45,0,0
ESP-La Liga,2425,Real Betis,Cédric Bakambu,COD,FW,33,1991,7.9,2,24,11,45.8,3.04,1.39,0.08,0.18,0,0
ESP-La Liga,2425,Real Betis,Diego Llorente,ESP,DF,30,1993,28.0,2,11,5,45.5,0.39,0.18,0.18,0.4,0,0
ESP-La Liga,2425,Real Betis,Ezequiel Ávila,ARG,"MF,FW",30,1994,7.5,2,20,10,50.0,2.66,1.33,0.1,0.2,0,0
ESP-La Liga,2425,Real Betis,Fran Vieites,ESP,GK,25,1999,4.0,0,1,1,100.0,0.25,0.25,0.0,0.0,0,0
ESP-La Liga,2425,Real Betis,Giovani Lo Celso,ARG,MF,28,1996,16.2,8,34,19,55.9,2.1,1.17,0.18,0.32,2,3
ESP-La Liga,2425,Real Betis,Héctor Bellerín,ESP,DF,29,1995,6.4,0,1,1,100.0,0.16,0.16,0.0,0.0,0,0
ESP-La Liga,2425,Real Betis,Iker Losada,ESP,MF,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.0,0.0,0,0
ESP-La Liga,2425,Real Betis,Isco,ESP,MF,32,1992,17.2,9,44,15,34.1,2.56,0.87,0.09,0.27,5,6
ESP-La Liga,2425,Real Betis,Jesus Rodríguez,ESP,MF,18,2005,12.3,2,23,8,34.8,1.86,0.65,0.09,0.25,0,0
ESP-La Liga,2425,Real Betis,Johnny Cardoso,USA,MF,22,2001,23.8,3,19,7,36.8,0.8,0.29,0.16,0.43,0,0
ESP-La Liga,2425,Real Betis,Juanmi,ESP,MF,31,1993,2.7,0,6,1,16.7,2.21,0.37,0.0,0.0,0,0
ESP-La Liga,2425,Real Betis,Marc Bartra,ESP,DF,33,1991,23.3,2,18,5,27.8,0.77,0.21,0.11,0.4,0,0
ESP-La Liga,2425,Real Betis,Marc Roca,ESP,MF,27,1996,10.1,2,12,4,33.3,1.19,0.4,0.17,0.5,0,0
ESP-La Liga,2425,Real Betis,Mateo Flores,ESP,MF,20,2004,1.7,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Betis,Nabil Fekir,FRA,MF,31,1993,2.0,0,7,1,14.3,3.5,0.5,0.0,0.0,0,0
ESP-La Liga,2425,Real Betis,Natan,BRA,DF,23,2001,24.2,1,9,4,44.4,0.37,0.17,0.11,0.25,0,0
ESP-La Liga,2425,Real Betis,Nobel Mendy,SEN,DF,19,2004,1.2,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Betis,Pablo Fornals,ESP,MF,28,1996,20.3,2,23,4,17.4,1.13,0.2,0.09,0.5,0,0
ESP-La Liga,2425,Real Betis,Pablo Garcia,ESP,FW,18,2006,0.4,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Betis,Ricardo Rodríguez,SUI,DF,31,1992,14.2,0,5,1,20.0,0.35,0.07,0.0,0.0,0,0
ESP-La Liga,2425,Real Betis,Rodri,ESP,MF,24,2000,1.3,0,2,2,100.0,1.53,1.53,0.0,0.0,0,0
ESP-La Liga,2425,Real Betis,Romain Perraud,FRA,DF,26,1997,22.2,2,20,5,25.0,0.9,0.22,0.1,0.4,0,0
ESP-La Liga,2425,Real Betis,Rui Silva,POR,GK,30,1994,15.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Betis,Sergi Altimira,ESP,MF,22,2001,21.9,0,21,4,19.0,0.96,0.18,0.0,0.0,0,0
ESP-La Liga,2425,Real Betis,Sergio Arribas,ESP,DF,21,2003,1.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Betis,Vitor Roque,BRA,FW,19,2005,13.7,4,41,19,46.3,2.99,1.38,0.1,0.21,0,0
ESP-La Liga,2425,Real Betis,William Carvalho,POR,MF,32,1992,5.4,0,4,1,25.0,0.74,0.19,0.0,0.0,0,0
ESP-La Liga,2425,Real Betis,Youssouf Sabaly,SEN,DF,31,1993,17.6,0,5,0,0.0,0.28,0.0,0.0,,0,0
ESP-La Liga,2425,Real Betis,Ángel Ortíz,ESP,DF,20,2004,3.9,0,2,0,0.0,0.51,0.0,0.0,,0,0
ESP-La Liga,2425,Real Madrid,Andriy Lunin,UKR,GK,25,1999,7.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Madrid,Antonio Rüdiger,GER,DF,31,1993,25.5,0,24,4,16.7,0.94,0.16,0.0,0.0,0,0
ESP-La Liga,2425,Real Madrid,Arda Güler,TUR,"MF,FW",19,2005,13.9,3,39,17,43.6,2.81,1.22,0.08,0.18,0,0
ESP-La Liga,2425,Real Madrid,Aurélien Tchouaméni,FRA,"DF,MF",24,2000,29.9,0,19,3,15.8,0.64,0.1,0.0,0.0,0,0
ESP-La Liga,2425,Real Madrid,Brahim Díaz,MAR,"MF,FW",24,1999,15.4,4,28,17,60.7,1.82,1.1,0.14,0.24,0,0
ESP-La Liga,2425,Real Madrid,Chema,ESP,MF,19,2005,0.1,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Madrid,Dani Carvajal,ESP,DF,32,1992,6.8,1,3,1,33.3,0.44,0.15,0.33,1.0,0,0
ESP-La Liga,2425,Real Madrid,Dani Ceballos,ESP,MF,27,1996,13.5,0,7,3,42.9,0.52,0.22,0.0,0.0,0,0
ESP-La Liga,2425,Real Madrid,Daniel Yáñez,ESP,MF,17,2007,0.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Madrid,David Alaba,AUT,DF,32,1992,3.5,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Madrid,Eduardo Camavinga,FRA,"MF,DF",21,2002,12.2,1,8,2,25.0,0.65,0.16,0.13,0.5,0,0
ESP-La Liga,2425,Real Madrid,Endrick,BRA,FW,18,2006,4.0,1,23,7,30.4,5.7,1.74,0.04,0.14,0,0
ESP-La Liga,2425,Real Madrid,Federico Valverde,URU,"MF,DF",26,1998,33.7,6,57,22,38.6,1.69,0.65,0.11,0.27,0,0
ESP-La Liga,2425,Real Madrid,Ferland Mendy,FRA,DF,29,1995,11.2,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Madrid,Fran,ESP,GK,19,2005,1.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Madrid,Fran Garcia,ESP,DF,24,1999,24.1,0,14,3,21.4,0.58,0.12,0.0,0.0,0,0
ESP-La Liga,2425,Real Madrid,Gonzalo García,ESP,FW,20,2004,0.6,0,1,0,0.0,1.61,0.0,0.0,,0,0
ESP-La Liga,2425,Real Madrid,Jacobo Ramón,ESP,DF,19,2005,2.3,1,2,1,50.0,0.88,0.44,0.5,1.0,0,0
ESP-La Liga,2425,Real Madrid,Jesús Vallejo,ESP,DF,27,1997,1.5,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Madrid,Jude Bellingham,ENG,MF,21,2003,27.6,9,62,23,37.1,2.24,0.83,0.13,0.35,1,2
ESP-La Liga,2425,Real Madrid,Kylian Mbappé,FRA,FW,25,1998,32.3,31,161,85,52.8,4.98,2.63,0.15,0.28,7,9
ESP-La Liga,2425,Real Madrid,Lorenzo Aguado,ESP,DF,21,2002,0.1,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Madrid,Lucas Vázquez,ESP,DF,33,1991,24.3,1,15,3,20.0,0.62,0.12,0.07,0.33,0,0
ESP-La Liga,2425,Real Madrid,Luka Modrić,CRO,MF,38,1985,20.3,2,22,6,27.3,1.08,0.3,0.09,0.33,0,0
ESP-La Liga,2425,Real Madrid,Raúl Asencio,ESP,DF,21,2003,18.6,0,3,1,33.3,0.16,0.05,0.0,0.0,0,0
ESP-La Liga,2425,Real Madrid,Rodrygo,BRA,"MF,FW",23,2001,21.4,6,54,20,37.0,2.52,0.93,0.11,0.3,0,0
ESP-La Liga,2425,Real Madrid,Thibaut Courtois,BEL,GK,32,1992,30.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Madrid,Vinicius Júnior,BRA,"FW,MF",24,2000,25.0,11,81,28,34.6,3.24,1.12,0.11,0.32,2,3
ESP-La Liga,2425,Real Madrid,Víctor Muñoz,ESP,MF,21,2003,0.4,0,1,0,0.0,2.5,0.0,0.0,,0,0
ESP-La Liga,2425,Real Madrid,Éder Militão,BRA,DF,26,1998,10.4,1,10,3,30.0,0.96,0.29,0.1,0.33,0,0
ESP-La Liga,2425,Real Sociedad,Aihen Muñoz,ESP,DF,26,1997,12.2,0,6,0,0.0,0.49,0.0,0.0,,0,0
ESP-La Liga,2425,Real Sociedad,Ander Barrenetxea,ESP,MF,22,2001,14.0,1,25,8,32.0,1.78,0.57,0.04,0.13,0,0
ESP-La Liga,2425,Real Sociedad,Aritz Elustondo,ESP,DF,30,1994,16.2,0,4,0,0.0,0.25,0.0,0.0,,0,0
ESP-La Liga,2425,Real Sociedad,Arkaitz Mariezkurrena,ESP,FW,19,2005,2.7,2,10,5,50.0,3.73,1.87,0.2,0.4,0,0
ESP-La Liga,2425,Real Sociedad,Arsen Zakharyan,RUS,MF,21,2003,0.8,1,4,2,50.0,4.93,2.47,0.25,0.5,0,0
ESP-La Liga,2425,Real Sociedad,Beñat Turrientes,ESP,MF,22,2002,10.5,0,7,2,28.6,0.67,0.19,0.0,0.0,0,0
ESP-La Liga,2425,Real Sociedad,Brais Méndez,ESP,"MF,FW",27,1997,17.0,3,28,9,32.1,1.65,0.53,0.11,0.33,0,0
ESP-La Liga,2425,Real Sociedad,Daniel Díaz,ESP,FW,18,2006,0.1,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Sociedad,Hamari Traoré,MLI,DF,32,1992,7.8,0,1,0,0.0,0.13,0.0,0.0,,0,0
ESP-La Liga,2425,Real Sociedad,Igor Zubeldia,ESP,DF,27,1997,25.2,0,12,4,33.3,0.48,0.16,0.0,0.0,0,0
ESP-La Liga,2425,Real Sociedad,Javi López,ESP,DF,22,2002,21.5,0,5,1,20.0,0.23,0.05,0.0,0.0,0,0
ESP-La Liga,2425,Real Sociedad,Jon Aramburu,VEN,DF,22,2002,27.3,1,11,3,27.3,0.4,0.11,0.09,0.33,0,0
ESP-La Liga,2425,Real Sociedad,Jon Magunazelaia,ESP,MF,23,2001,0.1,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Sociedad,Jon Martin,ESP,DF,18,2006,10.0,0,9,2,22.2,0.9,0.2,0.0,0.0,0,0
ESP-La Liga,2425,Real Sociedad,Jon Pacheco,ESP,DF,23,2001,9.5,0,1,0,0.0,0.11,0.0,0.0,,0,0
ESP-La Liga,2425,Real Sociedad,Luka Sučić,CRO,MF,21,2002,19.9,1,43,11,25.6,2.16,0.55,0.02,0.09,0,0
ESP-La Liga,2425,Real Sociedad,Luken Beitia,ESP,DF,20,2004,0.1,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Sociedad,Martín Zubimendi,ESP,MF,25,1999,32.9,2,24,8,33.3,0.73,0.24,0.08,0.25,0,0
ESP-La Liga,2425,Real Sociedad,Mikel Oyarzabal,ESP,FW,27,1997,25.0,9,43,18,41.9,1.72,0.72,0.12,0.28,4,4
ESP-La Liga,2425,Real Sociedad,Nayef Aguerd,MAR,DF,28,1996,19.6,0,15,5,33.3,0.77,0.26,0.0,0.0,0,0
ESP-La Liga,2425,Real Sociedad,Olasagasti,ESP,MF,23,2000,9.5,1,13,2,15.4,1.37,0.21,0.08,0.5,0,0
ESP-La Liga,2425,Real Sociedad,Orri Steinn Óskarsson,ISL,FW,19,2004,10.5,3,19,7,36.8,1.81,0.67,0.16,0.43,0,0
ESP-La Liga,2425,Real Sociedad,Pablo Marín,ESP,MF,21,2003,13.8,1,21,7,33.3,1.53,0.51,0.05,0.14,0,0
ESP-La Liga,2425,Real Sociedad,Sergio Gómez,ESP,MF,23,2000,30.4,2,18,10,55.6,0.59,0.33,0.11,0.2,0,0
ESP-La Liga,2425,Real Sociedad,Sheraldo Becker,SUR,"MF,FW",29,1995,11.1,2,22,13,59.1,1.99,1.18,0.09,0.15,0,0
ESP-La Liga,2425,Real Sociedad,Takefusa Kubo,JPN,"MF,FW",23,2001,26.4,5,43,14,32.6,1.63,0.53,0.12,0.36,0,0
ESP-La Liga,2425,Real Sociedad,Umar Sadiq,NGA,FW,27,1997,2.5,0,5,0,0.0,1.98,0.0,0.0,,0,0
ESP-La Liga,2425,Real Sociedad,Unai Marrero,ESP,GK,22,2001,2.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Sociedad,Urko González,ESP,MF,23,2001,0.5,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Sociedad,Álex Remiro,ESP,GK,29,1995,36.0,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Real Sociedad,Álvaro Odriozola,ESP,DF,28,1995,0.5,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Sevilla,Adrià Pedrosa,ESP,DF,26,1998,25.5,1,24,8,33.3,0.94,0.31,0.04,0.13,0,0
ESP-La Liga,2425,Sevilla,Akor Adams,NGA,FW,24,2000,1.5,0,2,2,100.0,1.34,1.34,0.0,0.0,0,0
ESP-La Liga,2425,Sevilla,Albert Sambi Lokonga,BEL,MF,24,1999,16.3,0,13,5,38.5,0.8,0.31,0.0,0.0,0,0
ESP-La Liga,2425,Sevilla,Carmona,ESP,DF,22,2002,32.7,0,19,4,21.1,0.58,0.12,0.0,0.0,0,0
ESP-La Liga,2425,Sevilla,Chidera Ejuke,NGA,"MF,FW",26,1998,10.7,2,20,8,40.0,1.86,0.75,0.1,0.25,0,0
ESP-La Liga,2425,Sevilla,Darío Fuentes,ESP,DF,21,2003,0.1,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Sevilla,Diego Iturralde,ESP,MF,21,2003,0.4,0,1,0,0.0,2.43,0.0,0.0,,0,0
ESP-La Liga,2425,Sevilla,Djibril Sow,SUI,MF,27,1997,22.9,2,22,6,27.3,0.96,0.26,0.09,0.33,0,0
ESP-La Liga,2425,Sevilla,Dodi Lukebakio,BEL,"MF,FW",26,1997,34.4,11,94,39,41.5,2.74,1.14,0.11,0.26,1,1
ESP-La Liga,2425,Sevilla,Gonzalo Montiel,ARG,DF,27,1997,1.3,0,1,0,0.0,0.8,0.0,0.0,,0,0
ESP-La Liga,2425,Sevilla,Isaac Romero,ESP,FW,24,2000,24.0,4,54,20,37.0,2.25,0.83,0.07,0.2,0,1
ESP-La Liga,2425,Sevilla,Israel Domínguez,ESP,MF,21,2003,0.2,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Sevilla,Jesús Navas,ESP,"MF,FW",38,1985,4.7,1,3,2,66.7,0.64,0.42,0.33,0.5,0,0
ESP-La Liga,2425,Sevilla,Juanlu Sánchez,ESP,"MF,DF",20,2003,19.1,4,13,6,46.2,0.68,0.31,0.31,0.67,0,0
ESP-La Liga,2425,Sevilla,Kelechi Iheanacho,NGA,FW,27,1996,4.4,0,9,2,22.2,2.03,0.45,0.0,0.0,0,0
ESP-La Liga,2425,Sevilla,Kike Salas,ESP,DF,22,2002,24.9,3,23,7,30.4,0.92,0.28,0.13,0.43,0,0
ESP-La Liga,2425,Sevilla,Leandro Antonetti,PUR,FW,21,2003,0.3,0,1,1,100.0,3.21,3.21,0.0,0.0,0,0
ESP-La Liga,2425,Sevilla,Loïc Bade,FRA,DF,24,2000,29.8,1,13,4,30.8,0.44,0.13,0.08,0.25,0,0
ESP-La Liga,2425,Sevilla,Lucas Ocampos,ARG,"MF,FW",30,1994,1.9,0,4,2,50.0,2.06,1.03,0.0,0.0,0,0
ESP-La Liga,2425,Sevilla,Lucien Agoume,FRA,MF,22,2002,23.5,1,10,2,20.0,0.43,0.09,0.1,0.5,0,0
ESP-La Liga,2425,Sevilla,Manu Bueno,ESP,MF,20,2004,1.6,1,4,1,25.0,2.57,0.64,0.25,1.0,0,0
ESP-La Liga,2425,Sevilla,Marcão,BRA,DF,28,1996,6.1,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Sevilla,Mateo Mejía,ESP,FW,21,2003,0.1,0,0,0,,0.0,0.0,,,0,0
ESP-La Liga,2425,Sevilla,Nemanja Gudelj,SRB,"MF,DF",32,1991,27.7,1,23,6,26.1,0.83,0.22,0.0,0.0,1,1
ESP-La Liga,2425,Sevilla,Peque,ESP,"MF,FW",21,2002,12.6,1,19,4,21.1,1.51,0.32,0.05,0.25,0,0
ESP-La Liga,2425,Sevilla,Ramón Martínez,ESP,DF,21,2002,2.9,1,4,3,75.0,1.38,1.03,0.25,0.33,0,0
