50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,block_offensive,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_penalty,goalkeeper_body_part,goalkeeper_shot_saved_to_post,pass_cut_back,shot_deflected,shot_saved_to_post,ball_recovery_offensive,pass_no_touch,pass_straight,shot_redirect
,,,,"[75.2, 68.7]",,,,,,,,,,,,,,1.863776,,,,,,,,,,868f5ea4-cc58-4583-924c-91bd81f361bb,522,,,"[81.7, 61.8]",3857274,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Teun Koopmeiners,7891.0,Right Defensive Midfield,19,Netherlands,941,"['e10a2ef9-e5fe-403a-8f41-1133984617cd', '08b246f8-e475-48aa-97d6-72a93f56f264', '0dd2d5be-d3d1-494e-8db9-cad43a0f05f8']",49,,,,,,,,,,,,,,,,,,Netherlands,941,00:11:49.133,Carry,True,,,,,,,,,,,,,,
,,,,"[43.6, 5.2]",,,,,,,,,,,,,,1.058235,,,,,,,,,,5f81840a-3f69-4961-93d6-1c02c1e3fc49,527,,,"[44.9, 11.4]",3857274,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,20,Ecuador,3565,"['06af06f4-5914-4478-b551-ca161a60b6d1', '5b7505a9-6d8a-4289-a225-255d4a37fc67']",50,,,,,,,,,,,,,,,,,,Ecuador,3565,00:11:50.996,Carry,,,,,,,,,,,,,,,
,,,,"[50.4, 28.8]",,,,,,,,,,,,,,2.087808,,,,,,,,,,66321978-0af1-49e5-99d3-adb67bd7a8eb,532,,,"[52.6, 21.4]",3857274,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,20,Ecuador,3565,"['0f9851cc-cf98-4b27-82aa-700fefe5d29a', 'c6a120c3-3f89-4814-aa69-ea151f77f86f']",54,,,,,,,,,,,,,,,,,,Ecuador,3565,00:11:54.174,Carry,,,,,,,,,,,,,,,
,,,,"[63.2, 64.6]",,,,,,,,,,,,,,1.61831,,,,,,,,,,424d5df1-a112-4c49-b274-b313702ea030,535,,,"[55.8, 61.0]",3857274,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Wing Back,20,Ecuador,3565,"['bf64da5b-183c-4a21-b8b5-c9ae5b341941', '1c9b3b90-b658-48b3-ac17-9085bcbfba72']",58,,,,,,,,,,,,,,,,,,Ecuador,3565,00:11:58.070,Carry,,,,,,,,,,,,,,,
,,,,"[85.5, 76.5]",,,,,,,,,,,,,,1.109832,,,,,,,,,,33aa0818-be30-4360-9ae2-96c3035d5cb0,538,,,"[80.8, 76.0]",3857274,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Jordy Plata Jiménez,31152.0,Right Attacking Midfield,20,Ecuador,3565,"['c3b68131-3db2-4f8b-bdc5-37b8e5478f3d', '44ed4369-01c3-42eb-8c04-9e606875e035']",1,,,,,,,,,,,,,,,,,,Ecuador,3565,00:12:01.838,Carry,,,,,,,,,,,,,,,
,,,,"[20.2, 5.0]",,,,,,,,,,,,,,2.342846,,,,,,,,,,b8aade0c-afab-4361-aab6-f7d15c859378,541,,,"[34.6, 3.6]",3857274,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,20,Ecuador,3565,"['f810dd56-cff5-4eaf-bebd-484c71798c75', '50edd60c-9539-4364-a74e-8a1c7f8a8016', '018cf655-d439-4217-bca2-1de389070b35']",2,,,,,,,,,,,,,,,,,,Netherlands,941,00:12:02.947,Carry,True,,,,,,,,,,,,,,
,,,,"[53.5, 45.0]",,,,,,,,,,,,,,0.676636,,,,,,,,,,6c4ced1c-5df1-44c5-a36d-ec3d6f00ac4f,555,,,"[53.5, 45.0]",3857274,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,21,Ecuador,3565,"['ffae0b15-14e1-45a1-bca0-e561d150f321', '1121e5d5-fcce-40d8-96e0-5a291124d407']",20,,,,,,,,,,,,,,,,,,Ecuador,3565,00:12:20.143,Carry,,,,,,,,,,,,,,,
,,,,"[45.3, 24.9]",,,,,,,,,,,,,,1.025246,,,,,,,,,,a62effe6-ef83-4454-906e-924a8f238beb,558,,,"[43.0, 18.5]",3857274,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Piero Martín Hincapié Reyna,38004.0,Left Center Back,21,Ecuador,3565,"['a8a443b2-99bc-432c-94dd-030457ce446a', 'c4395043-6d8d-4eff-924f-51a1e47c0d30']",22,,,,,,,,,,,,,,,,,,Ecuador,3565,00:12:22.922,Carry,,,,,,,,,,,,,,,
,,,,"[56.0, 19.0]",,,,,,,,,,,,,,1.048005,,,,,,,,,,f848d2ee-c3e7-43ae-982f-b8cb797f0e1a,565,,,"[56.6, 24.2]",3857274,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,21,Ecuador,3565,"['35536386-60f7-48cd-b4e1-b1bae19cf31d', '3e927cb5-13dd-4126-8cf3-ee27dcfc5ace', '2b4e4073-17fb-4f22-86ca-35d3c392f1f6']",25,,,,,,,,,,,,,,,,,,Ecuador,3565,00:12:25.621,Carry,True,,,,,,,,,,,,,,
,,,,"[39.4, 26.3]",,,,,,,,,,,,,,6.860191,,,,,,,,,,89cc1293-5376-4524-9fcd-e2db05d3fabe,568,,,"[61.5, 8.0]",3857274,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,21,Ecuador,3565,"['add69b50-d74b-4fe8-88e6-f9849d42d1e0', 'c5064c37-3f6a-4de7-94fa-36d44b59edf7', '938d9efa-6a9f-4605-bf0f-bf65a60962b6']",27,,,,,,,,,,,,,,,,,,Ecuador,3565,00:12:27.467,Carry,True,,,,,,,,,,,,,,
,,,,"[21.7, 43.0]",,,,,,,,,,,,,,3.618829,,,,,,,,,,2a2b0589-1914-40fa-a0c8-3a1826f77c8f,572,,,"[16.9, 46.7]",3857274,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felix Eduardo Torres Caicedo,30111.0,Center Back,21,Ecuador,3565,"['83f2509f-2e49-4617-bf96-b1e50044c8b3', 'f037c50e-42f0-41a0-b4d0-7b6243c185a3']",35,,,,,,,,,,,,,,,,,,Ecuador,3565,00:12:35.771,Carry,,,,,,,,,,,,,,,
,,,,"[40.7, 35.5]",,,,,,,,,,,,,,2.354758,,,,,,,,,,fc04e5d2-ff6b-4b76-8d6e-cda27aaf3752,575,,,"[53.2, 38.1]",3857274,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Steveen Estrada Martínez,34396.0,Center Forward,21,Ecuador,3565,"['d0a917b9-4e64-499f-a789-19a8d76451f6', 'd7f1e7e0-9502-4540-8d35-0c9530681cc0', '4979b0b5-7ef3-4f6f-ad0f-7fd1320bf7b9']",40,,,,,,,,,,,,,,,,,,Ecuador,3565,00:12:40.766,Carry,True,,,,,,,,,,,,,,
,,,,"[59.2, 76.5]",,,,,,,,,,,,,,1.10224,,,,,,,,,,675e2984-f4d2-4b7e-b91d-252b7beb1264,580,,,"[54.0, 77.0]",3857274,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Angelo Smit Preciado Quiñónez,37737.0,Right Wing Back,21,Ecuador,3565,"['8712b2cb-4f9d-466e-8185-06c832d396f5', '85e380d0-1867-4b11-a4b5-63d761b0b643']",45,,,,,,,,,,,,,,,,,,Ecuador,3565,00:12:45.738,Carry,,,,,,,,,,,,,,,
,,,,"[52.6, 8.3]",,,,,,,,,,,,,,3.206607,,,,,,,,,,aeee3667-b521-41c2-a381-c557c2a2d18f,588,,,"[41.1, 11.4]",3857274,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,21,Ecuador,3565,"['0350e431-4f37-411d-a2d1-53d6585f96ed', 'c12feb52-fd97-493a-94e5-1d8047e752c8']",55,,,,,,,,,,,,,,,,,,Ecuador,3565,00:12:55.692,Carry,,,,,,,,,,,,,,,
,,,,"[63.3, 11.7]",,,,,,,,,,,,,,1.276985,,,,,,,,,,dedeab7c-f447-4034-b803-8491a927eab7,591,,,"[64.0, 5.3]",3857274,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,21,Ecuador,3565,"['0d14ab40-f7ce-48fd-b8b7-0cbac0184f75', '39411377-771e-4e6f-94a7-429850911583']",59,,,,,,,,,,,,,,,,,,Ecuador,3565,00:12:59.925,Carry,,,,,,,,,,,,,,,
,,,,"[58.4, 25.3]",,,,,,,,,,,,,,0.556651,,,,,,,,,,10ca45a6-3351-4a4e-b4f9-98b498a28f33,594,,,"[58.4, 25.3]",3857274,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,21,Ecuador,3565,"['11ae27a0-8bef-433e-9667-4b743aa9c614', '247920b2-6ed9-4b1d-8c7a-f239c557ef0f']",2,,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:02.063,Carry,,,,,,,,,,,,,,,
,,,,"[58.0, 7.6]",,,,,,,,,,,,,,1.094621,,,,,,,,,,efedd9fc-beb0-46f0-81b7-a0376163a4d1,597,,,"[58.0, 7.6]",3857274,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,21,Ecuador,3565,"['6bd7ca31-82f3-44c2-9c47-d311df37eaf6', 'bbe11aae-5b1d-4cfc-8c8f-16a67067edc1']",4,,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:04.163,Carry,,,,,,,,,,,,,,,
,,,,"[66.0, 15.7]",,,,,,,,,,,,,,1.036562,,,,,,,,,,60e70ea9-675e-46c3-9e11-35622f29f1a1,600,,,"[68.2, 17.1]",3857274,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Steveen Estrada Martínez,34396.0,Center Forward,21,Ecuador,3565,"['ae66c0a7-67a5-489f-b3ef-4498c122f98a', '9797ab03-de9c-4eb2-9418-d00871f6cdda', 'c5f213ed-ebfc-4a05-a257-2a8360af2f22']",6,,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:06.186,Carry,True,,,,,,,,,,,,,,
,,,,"[53.5, 15.5]",,,,,,,,,,,,,,0.803258,,,,,,,,,,307e00e6-e682-437b-bb76-5b6d2e4c21ee,604,,,"[54.4, 13.3]",3857274,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pervis Josué Estupiñán Tenorio,24085.0,Left Wing Back,21,Ecuador,3565,"['c30abc80-bdf5-41be-bf92-32037579ab01', 'ba5cb5c9-43ef-45bb-a0e5-63fe46d0a7ee']",7,,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:07.870,Carry,,,,,,,,,,,,,,,
,,,,"[33.2, 44.0]",,,,,,,,,,,,,,0.069659,,,,,,,,,,49d52a75-5537-447c-8f67-68f9b33ee3b6,607,,,"[32.6, 40.5]",3857274,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felix Eduardo Torres Caicedo,30111.0,Center Back,21,Ecuador,3565,"['921bf654-d28f-4586-ade3-867ac413fc9a', '6e826a80-baf5-4b80-8958-534935840efa']",10,,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:10.089,Carry,,,,,,,,,,,,,,,
,,,,"[27.0, 59.1]",,,,,,,,,,,,,,0.070977,,,,,,,,,,e8d4422f-f0a7-45ba-95ed-7077ce44af71,610,,,"[32.5, 62.9]",3857274,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jackson Gabriel Porozo Vernaza,51969.0,Right Center Back,21,Ecuador,3565,"['cb223727-24f5-4256-a549-649c467ae4b6', '373fca42-6a0b-4ec9-88b3-166ed0303d52']",12,,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:12.659,Carry,,,,,,,,,,,,,,,
,,,,"[9.9, 41.1]",,,,,,,,,,,,,,1.27405,,,,,,,,,,9b1b712f-102c-420b-b0cf-6bd209e79f57,613,,,"[4.1, 43.3]",3857274,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hernán Ismael Galíndez,37522.0,Goalkeeper,21,Ecuador,3565,"['aec89a78-9899-4cc7-82c4-be31409aaee9', 'df4feea5-b3d4-46d7-bc4f-bf84bd2dc6a2']",14,,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:14.987,Carry,,,,,,,,,,,,,,,
,,,,"[34.2, 36.3]",,,,,,,,,,,,,,3.789369,,,,,,,,,,74a475f0-e1c1-47ad-a14a-af5cf585a56c,616,,,"[20.1, 38.7]",3857274,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felix Eduardo Torres Caicedo,30111.0,Center Back,21,Ecuador,3565,"['50008b7b-9a5c-4836-aaf4-1cda9810d189', 'ea545cbe-e573-4bdb-8489-ef6d3477f92c']",17,,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:17.642,Carry,,,,,,,,,,,,,,,
,,,,"[53.0, 39.1]",,,,,,,,,,,,,,0.217771,,,,,,,,,,61ed7085-10ba-43fd-bcfe-8519dd988eb1,619,,,"[53.0, 39.1]",3857274,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Jordy Plata Jiménez,31152.0,Right Attacking Midfield,21,Ecuador,3565,"['35f5dd38-6cda-4d4a-960f-b36a8890f0c7', 'f4cb62ac-4834-4d71-82f8-5f350ed40daa']",22,,,,,,,,,,,,,,,,,,Ecuador,3565,00:13:22.925,Carry,,,,,,,,,,,,,,,
,,,,"[51.7, 69.4]",,,,,,,,,,,,,,1.121605,,,,,,,,,,73c2ff05-556d-4e5d-b6bc-be0deebfaa93,624,,,"[56.1, 67.6]",3857274,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,22,Netherlands,941,"['e0d7697f-d1c0-4e6c-b1ae-62647ff9cae0', '3b1e3eb2-df4b-4cbb-9df2-746294224f54', 'e0c1aa9e-4a67-4760-95e4-84eebc0ae9ae']",25,,,,,,,,,,,,,,,,,,Netherlands,941,00:13:25.488,Carry,True,,,,,,,,,,,,,,
,,,,"[14.9, 24.9]",,,,,,,,,,,,,,0.231064,,,,,,,,,,a28e874a-91d9-421b-9416-efa39e78ef9f,636,,,"[14.9, 24.9]",3857274,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,24,Ecuador,3565,"['ae1a3f53-fde2-4a2d-9724-52f21b38b31e', '51e1b280-99f0-41fb-837e-c3e86f86b7db']",4,,,,,,,,,,,,,,,,,,Ecuador,3565,00:14:04.025,Carry,,,,,,,,,,,,,,,
,,,,"[33.2, 38.7]",,,,,,,,,,,,,,0.039999,,,,,,,,,,9427ef2c-cc4a-4413-92f6-603bd91dad55,648,,,"[33.2, 38.7]",3857274,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhegson Sebastián Méndez Carabalí,23830.0,Right Defensive Midfield,24,Ecuador,3565,"['e7795be0-f0cf-4e80-bc7b-a1051afa6f4f', 'edaca5f7-768d-47be-94d9-3346dbac1ddc']",10,,,,,,,,,,,,,,,,,,Ecuador,3565,00:14:10.457,Carry,,,,,,,,,,,,,,,
,,,,"[86.4, 7.6]",,,,,,,,,,,,,,6.28671,,,,,,,,,,ee9ce2fe-63cd-479b-8f3c-1e2624acb67d,653,,,"[44.9, 12.5]",3857274,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,24,Ecuador,3565,"['1f0a9857-a1f8-402f-a787-31d3384b139c', 'e6584b84-4908-424f-9d76-73b43dd26248', '0b5ed91b-348d-4e8e-80bc-94eb04805633']",14,,,,,,,,,,,,,,,,,,Ecuador,3565,00:14:14.241,Carry,True,,,,,,,,,,,,,,
,,,,"[109.7, 13.8]",,,,,,,,,,,,,,3.453686,,,,,,,,,,72e9a040-ae2d-47cb-87ef-456eefbdcc63,657,,,"[86.4, 7.6]",3857274,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enner Remberto Valencia Lastra,28559.0,Left Attacking Midfield,24,Ecuador,3565,"['be32d9e3-b7c4-446f-adc3-4418f055d68f', 'a796845f-1e3b-4aca-b30f-62ac0c86c8d2', 'e6584b84-4908-424f-9d76-73b43dd26248']",20,,,,,,,,,,,,,,,,,,Ecuador,3565,00:14:20.528,Carry,True,,,,,,,,,,,,,,
,,,,"[46.5, 69.1]",,,,,,,,,,,,,,5.042895,,,,,,,,,,c1e704be-6a5b-4d4e-959a-d1d7a4c8eda7,666,,,"[51.1, 66.6]",3857274,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Teun Koopmeiners,7891.0,Right Defensive Midfield,25,Netherlands,941,"['074de5e0-4fee-4ee4-8aba-894739e477b0', '77002eb6-74bf-46e8-a592-305da21f6b10', '3a92b9d0-a7dd-4d3c-951f-4b6ce244a1ec']",44,,,,,,,,,,,,,,,,,,Netherlands,941,00:14:44.428,Carry,True,,,,,,,,,,,,,,
,,,,"[19.8, 54.9]",,,,,,,,,,,,,,3.661902,,,,,,,,,,9ccb9ecc-d8cf-4e29-b13f-14d3748f3a0c,670,,,"[21.6, 58.0]",3857274,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jurriën David Norman Timber,21809.0,Right Center Back,25,Netherlands,941,"['3dcc387d-b039-4ce1-a0ee-4d269e652ac0', '8fe7c6e4-25ee-4a74-8638-13413b5aa9a2']",52,,,,,,,,,,,,,,,,,,Netherlands,941,00:14:52.139,Carry,,,,,,,,,,,,,,,
,,,,"[24.1, 35.4]",,,,,,,,,,,,,,4.463042,,,,,,,,,,6ba50f3e-c2be-463b-894e-08c043666192,673,,,"[28.4, 47.8]",3857274,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,25,Netherlands,941,"['fa4b82da-343a-40ef-bbef-fbbab5a92809', 'c13da215-b605-4b01-9d41-f29b76381c06', '1089daa4-bacf-4831-a251-f10664f0f301']",56,,,,,,,,,,,,,,,,,,Netherlands,941,00:14:56.894,Carry,True,,,,,,,,,,,,,,
,,,,"[19.9, 47.5]",,,,,,,,,,,,,,3.838918,,,,,,,,,,c64e68f0-48d2-43b7-86a8-63a2080b7630,677,,,"[14.2, 48.2]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Virgil van Dijk,3669.0,Center Back,25,Netherlands,941,"['feed3ef1-ba4e-4b7f-89d7-4d2d8f417ca9', '4a54de98-b755-4e8a-acf7-308a00f62270']",2,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:02.390,Carry,,,,,,,,,,,,,,,
,,,,"[22.2, 16.5]",,,,,,,,,,,,,,1.222902,,,,,,,,,,888cf015-bfb8-41a2-b48b-3b5a5a66c92c,680,,,"[19.9, 18.5]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nathan Aké,3306.0,Left Center Back,25,Netherlands,941,"['f5e6d3ca-3d01-4e18-8001-8445b55be2f6', 'c4103650-3b9c-4bc7-a714-f71bad369dbc']",7,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:07.809,Carry,,,,,,,,,,,,,,,
,,,,"[25.7, 6.1]",,,,,,,,,,,,,,1.909658,,,,,,,,,,e72a697c-d749-4942-8bb9-f6751bce6a42,683,,,"[32.2, 2.9]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daley Blind,3311.0,Left Wing Back,25,Netherlands,941,"['79787758-f560-4d52-a1ad-9f456f5f633e', '5bb30c27-c0aa-4498-a031-f416c9434d99']",10,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:10.271,Carry,,,,,,,,,,,,,,,
,,,,"[9.0, 37.1]",,,,,,,,,,,,,,2.852826,,,,,,,,,,95a85b4e-00de-4245-bae1-b58dd0a9bc9e,686,,,"[7.4, 35.2]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andries Noppert,8326.0,Goalkeeper,25,Netherlands,941,"['b1c194d8-88f8-479a-b017-e77ab6e9b190', '4ffa5a76-1e10-4d7c-8963-1e4f95f80e7a']",13,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:13.774,Carry,,,,,,,,,,,,,,,
,,,,"[13.0, 54.9]",,,,,,,,,,,,,,3.388669,,,,,,,,,,b6eef422-8dc6-4c53-a8d5-90da6d0f0b12,689,,,"[9.2, 53.2]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Virgil van Dijk,3669.0,Center Back,25,Netherlands,941,"['c3531f8d-6ebf-460e-980b-16d477982dec', '2db1a40b-9944-4bd0-a999-dece8d314d6d']",17,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:17.654,Carry,,,,,,,,,,,,,,,
,,,,"[34.1, 72.0]",,,,,,,,,,,,,,2.971459,,,,,,,,,,0099985f-ad33-400a-94a1-81f7d338d73b,692,,,"[25.1, 73.2]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jurriën David Norman Timber,21809.0,Right Center Back,25,Netherlands,941,"['cf80e33a-a1a2-43ff-9fd2-24fc9842772a', '25010caf-baa3-46ee-8c9d-0fe1d107be60']",22,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:22.682,Carry,,,,,,,,,,,,,,,
,,,,"[49.7, 65.8]",,,,,,,,,,,,,,0.856705,,,,,,,,,,cd92d5c1-f71b-4d17-aeaa-a5beed6ce1a7,695,,,"[51.1, 64.8]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cody Mathès Gakpo,20750.0,Right Center Forward,25,Netherlands,941,"['fc1c7768-9571-4cbf-bf50-42870d233b5d', '81238c5a-3c40-41a4-85be-50fb69399b4a', 'd5c59476-4f9e-4443-9663-7ed646e6ee54']",26,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:26.542,Carry,True,,,,,,,,,,,,,,
,,,,"[38.3, 73.2]",,,,,,,,,,,,,,0.582959,,,,,,,,,,22704091-71d3-4eab-a747-d047c02e7b8c,699,,,"[38.3, 73.2]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jurriën David Norman Timber,21809.0,Right Center Back,25,Netherlands,941,"['81bcf6e0-30bb-41bc-9b02-03e8359f987b', 'b95fa14f-2bb4-4d69-a5b6-f19c49d3f0d6']",28,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:28.780,Carry,,,,,,,,,,,,,,,
,,,,"[19.8, 63.5]",,,,,,,,,,,,,,0.712363,,,,,,,,,,2286c644-2bbe-4d78-80ca-3337b798a972,702,,,"[19.4, 62.5]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Virgil van Dijk,3669.0,Center Back,25,Netherlands,941,"['ea699dcf-baaf-449f-8cae-745405ea9a41', '52e10302-21a1-41cf-9833-782bf1cdb9a8']",31,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:31.000,Carry,,,,,,,,,,,,,,,
,,,,"[3.0, 43.7]",,,,,,,,,,,,,,1.528563,,,,,,,,,,a62bbe35-dcef-4d8f-b410-1eefddc1a567,705,,,"[2.5, 46.6]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andries Noppert,8326.0,Goalkeeper,25,Netherlands,941,"['c21bb14e-e4f3-4529-8d28-5b568f73da4c', '0688505a-a6fb-403d-b931-394365ae6968']",33,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:33.436,Carry,,,,,,,,,,,,,,,
,,,,"[32.2, 17.7]",,,,,,,,,,,,,,2.982315,,,,,,,,,,530e61a1-e853-4f10-a226-3f4cdc2d0634,708,,,"[23.6, 21.7]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nathan Aké,3306.0,Left Center Back,25,Netherlands,941,"['6000c71d-f972-41c1-a7ca-6bfb8a345255', '3f438b5c-f58f-4796-8019-fd7dead61d28']",36,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:36.633,Carry,,,,,,,,,,,,,,,
,,,,"[55.9, 12.9]",,,,,,,,,,,,,,5.382113,,,,,,,,,,a32d7ff9-62aa-4c5f-ac62-5555246573ea,713,,,"[39.2, 16.2]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nathan Aké,3306.0,Left Center Back,25,Netherlands,941,"['7f23490a-8657-403c-85cb-22033e533838', '52312df1-6516-486f-bff7-d04bce220938']",42,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:42.371,Carry,,,,,,,,,,,,,,,
,,,,"[52.3, 5.5]",,,,,,,,,,,,,,4.132595,,,,,,,,,,484014f8-50b2-43ae-98be-eeb7194fadcd,716,,,"[55.7, 2.9]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daley Blind,3311.0,Left Wing Back,25,Netherlands,941,"['ac5b4d5c-9252-484b-a0c2-44ace7a317e2', 'da342c60-6627-4783-9840-e3e93f9cfaf2', 'cf7c419f-ef14-4500-ab48-5d0488b5bbd0']",49,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:49.284,Carry,True,,,,,,,,,,,,,,
,,,,"[46.8, 1.3]",,,,,,,,,,,,,,5.968062,,,,,,,,,,9e9c2d88-630b-4620-becb-3a7bee978018,720,,,"[39.9, 7.1]",3857274,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nathan Aké,3306.0,Left Center Back,25,Netherlands,941,"['45c7f8d2-c942-40f5-b8be-586597e34e3c', 'cf8e2be0-48f3-409c-ba4d-8b8fde1a164f']",54,,,,,,,,,,,,,,,,,,Netherlands,941,00:15:54.671,Carry,,,,,,,,,,,,,,,
